k x y F u v cell
301000 103.744785666 175.550679803 2.84810776248e-05 104.0 176.0 180328.0
301000 516.784685254 498.45692265 0.00101860871922 517.0 498.0 510469.0
301000 512.954681039 512.754456639 0.000992820061473 513.0 513.0 525825.0
301001 633.268226027 136.757480502 2.38123088872e-05 633.0 137.0 140921.0
301001 516.377153516 498.217514396 0.000970831104708 516.0 498.0 510468.0
301001 326.911511779 779.954885125 1.93090738317e-05 327.0 780.0 799047.0
301001 512.980864167 512.545257211 0.000971727761605 513.0 513.0 525825.0
301002 516.118001819 498.015518308 0.00102635351083 516.0 498.0 510468.0
301002 512.970593333 512.901408792 0.000985345227839 513.0 513.0 525825.0
301003 516.143654466 498.321539521 0.00092669230807 516.0 498.0 510468.0
301003 512.284382224 512.766657233 0.000976463823476 512.0 513.0 525824.0
301004 115.107939601 988.539453387 1.22971062666e-06 115.0 989.0 1012851.0
301004 516.209138989 498.08783257 0.00106526647335 516.0 498.0 510468.0
301004 709.61720407 207.163847566 6.55556875774e-06 710.0 207.0 212678.0
301004 512.213590741 512.622058511 0.000986156658788 512.0 513.0 525824.0
301005 512.27174747 512.998500705 0.000982910173218 512.0 513.0 525824.0
301005 516.084268928 498.487416148 0.000953574670057 516.0 498.0 510468.0
301006 516.285656333 498.390947461 0.00100418125857 516.0 498.0 510468.0
301006 512.343506455 512.410975575 0.00101380434752 512.0 512.0 524800.0
301007 512.880332589 512.821076989 0.00099442712427 513.0 513.0 525825.0
301007 516.647418618 498.321460843 0.000990737250197 517.0 498.0 510469.0
301007 627.814070582 215.263753057 8.24949136558e-06 628.0 215.0 220788.0
301008 512.459784865 512.592382073 0.00101287482236 512.0 513.0 525824.0
301008 516.001624703 498.375555634 0.00098358008741 516.0 498.0 510468.0
301009 516.171357512 498.240571141 0.00105872452075 516.0 498.0 510468.0
301009 512.675086379 512.982798457 0.00103596028874 513.0 513.0 525825.0
301009 208.169437051 331.893415093 2.08664113535e-06 208.0 332.0 340176.0
301010 512.430107713 512.706764817 0.000917809549279 512.0 513.0 525824.0
301010 516.316430449 498.33068049 0.000953943193514 516.0 498.0 510468.0
301011 512.496773124 512.70723021 0.000954044184289 512.0 513.0 525824.0
301011 516.303707242 498.031198144 0.000991254202231 516.0 498.0 510468.0
301012 934.006381392 662.091286063 2.61343825269e-06 934.0 662.0 678822.0
301012 516.655539155 498.221268058 0.00103210415778 517.0 498.0 510469.0
