k x y F u v cell
1011360 508.093500495 504.185450435 0.000990447352393 508.0 504.0 516604.0
1011360 512.994460225 512.77002728 0.0010330570493 513.0 513.0 525825.0
1011361 512.665439963 512.574111104 0.00102412308668 513.0 513.0 525825.0
1011361 508.480952382 504.125881553 0.00101562901402 508.0 504.0 516604.0
1011361 312.252777457 904.232760549 1.56465269267e-05 312.0 904.0 926008.0
1011362 149.661512256 173.684965014 1.16235006986e-05 150.0 174.0 178326.0
1011362 512.538574815 512.025708556 0.00101608940589 513.0 512.0 524801.0
1011362 508.372659326 504.004490972 0.00106152169205 508.0 504.0 516604.0
1011363 512.522982717 512.842404962 0.000968824515069 513.0 513.0 525825.0
1011363 587.775847316 963.423668265 1.40301346511e-05 588.0 963.0 986700.0
1011363 508.249179721 504.836672902 0.000972476820443 508.0 505.0 517628.0
1011363 4.41695702076 866.587258458 1.40020258157e-05 4.0 867.0 887812.0
1011364 508.282479405 504.197442889 0.0010310671555 508.0 504.0 516604.0
1011364 512.672822595 512.425113559 0.0010273493644 513.0 512.0 524801.0
1011364 1012.57637918 407.074522376 8.99004740109e-06 1013.0 407.0 417781.0
1011365 916.885022759 949.43006146 2.86761714514e-05 917.0 949.0 972693.0
1011365 512.627892852 512.973744273 0.000992958508361 513.0 513.0 525825.0
1011365 508.477601171 504.167619824 0.00102421899233 508.0 504.0 516604.0
1011366 508.099624038 504.132369399 0.00104551457892 508.0 504.0 516604.0
1011366 512.280196786 512.564449906 0.0010593693334 512.0 513.0 525824.0
1011367 508.502722621 504.275437951 0.00103265240162 509.0 504.0 516605.0
1011367 512.692509294 512.408914447 0.0010296099626 513.0 512.0 524801.0
1011368 512.889540076 512.903023601 0.00108524275554 513.0 513.0 525825.0
1011368 508.582228303 504.707518697 0.000972200599034 509.0 505.0 517629.0
1011369 173.494964242 96.9804106951 5.24534531993e-05 173.0 97.0 99501.0
1011369 512.985348344 512.594211459 0.00100779717882 513.0 513.0 525825.0
1011369 508.217836022 504.200482011 0.00107925439062 508.0 504.0 516604.0
1011370 904.735845685 477.537988782 4.77506859099e-06 905.0 478.0 490377.0
1011370 512.35770309 512.690442443 0.00102800112388 512.0 513.0 525824.0
1011370 508.057249188 504.344199538 0.00107833186701 508.0 504.0 516604.0
1011370 343.736113429 107.636409163 3.5811410178e-06 344.0 108.0 110936.0
1011370 170.862593293 802.003840566 1.49128265958e-06 171.0 802.0 821419.0
1011371 512.53060472 512.984419227 0.00104198642022 513.0 513.0 525825.0
1011371 651.511360288 83.4709635973 4.53392456843e-05 652.0 83.0 85644.0
1011371 508.066667676 504.914371371 0.00104260486111 508.0 505.0 517628.0
1011372 512.754469752 512.879879117 0.00106420920516 513.0 513.0 525825.0
1011372 508.407665372 504.258439422 0.00109145536978 508.0 504.0 516604.0
1011373 193.35669291 769.042719007 4.71035908149e-06 193.0 769.0 787649.0
1011373 508.12294805 504.03476584 0.00101361747365 508.0 504.0 516604.0
1011373 512.24281466 512.16117847 0.00105444539459 512.0 512.0 524800.0
1011374 512.475595593 512.757063746 0.0011047303022 512.0 513.0 525824.0
1011374 836.4287678 973.04773581 2.87811830734e-05 836.0 973.0 997188.0
1011374 508.366112113 504.428188682 0.0010354236448 508.0 504.0 516604.0
1011375 512.754412293 512.841813445 0.00102064625832 513.0 513.0 525825.0
1011375 508.365875602 504.555479646 0.00110698465033 508.0 505.0 517628.0
1011376 508.91941011 504.077109218 0.00103237681596 509.0 504.0 516605.0
1011376 512.998056769 512.90334928 0.00105005953757 513.0 513.0 525825.0
1011377 512.955907702 512.673437238 0.00103814713619 513.0 513.0 525825.0
1011377 508.910614371 504.431630731 0.000998774989319 509.0 504.0 516605.0
1011377 743.606397033 863.021806836 6.78452875957e-06 744.0 863.0 884456.0
1011378 766.14787662 144.572088361 7.75952963168e-07 766.0 145.0 149246.0
1011378 512.89695394 512.530621409 0.00101140853499 513.0 513.0 525825.0
1011378 185.587144971 658.703701854 3.73772957619e-06 186.0 659.0 675002.0
1011378 508.805953383 504.403002858 0.00104887471965 509.0 504.0 516605.0
1011379 508.32434094 504.175443769 0.00102269094734 508.0 504.0 516604.0
1011379 512.392517924 512.263048768 0.00105742862053 512.0 512.0 524800.0
1011380 512.769716859 512.875285983 0.00100164067555 513.0 513.0 525825.0
1011380 508.741454482 504.449359775 0.00104898681136 509.0 504.0 516605.0
1011381 508.201360345 504.219034314 0.00106244321127 508.0 504.0 516604.0
1011381 832.232950091 101.949773431 1.66097200293e-05 832.0 102.0 105280.0
1011381 512.980017066 512.324478984 0.00105375115361 513.0 512.0 524801.0
1011382 508.943699956 504.008557677 0.00101440896997 509.0 504.0 516605.0
1011382 799.644171119 622.163704515 4.61464116207e-07 800.0 622.0 637728.0
1011382 512.960073113 512.533066154 0.00100859202293 513.0 513.0 525825.0
1011382 268.22830379 167.644476056 2.36262542369e-05 268.0 168.0 172300.0
1011383 508.58317697 504.15173614 0.000999677909275 509.0 504.0 516605.0
1011383 512.993528485 512.664298415 0.00101463485179 513.0 513.0 525825.0
1011383 911.857416272 616.69881618 2.10141446178e-05 912.0 617.0 632720.0
1011384 508.605223536 504.005137086 0.00108095054355 509.0 504.0 516605.0
1011384 512.979542851 512.622099519 0.00106074194514 513.0 513.0 525825.0
1011384 102.592269778 103.360763192 7.36928406206e-06 103.0 103.0 105575.0
1011385 508.067887664 504.060752034 0.00106474581953 508.0 504.0 516604.0
1011385 945.736103177 585.094106078 1.69481328952e-05 946.0 585.0 599986.0
1011385 512.464015603 512.639756322 0.00103532986719 512.0 513.0 525824.0
1011386 508.490818381 504.054744601 0.000992980385346 508.0 504.0 516604.0
1011386 512.702255607 512.545091748 0.00103698087572 513.0 513.0 525825.0
1011387 508.099828601 504.246250033 0.0010517304638 508.0 504.0 516604.0
1011387 512.456033587 512.893618464 0.00103831307334 512.0 513.0 525824.0
1011388 512.492272496 512.251984 0.00105562344331 512.0 512.0 524800.0
1011388 281.895702958 127.573583245 1.85036847409e-05 282.0 128.0 131354.0
1011388 508.284476876 504.150954604 0.00103688047099 508.0 504.0 516604.0
1011389 512.874922872 512.487410188 0.00109596021537 513.0 512.0 524801.0
1011389 508.174735188 504.075196624 0.00105751514222 508.0 504.0 516604.0
1011390 512.587700009 512.46460259 0.00107726985555 513.0 512.0 524801.0
1011390 508.340226054 504.053682446 0.00100815306083 508.0 504.0 516604.0
1011391 512.058462739 512.434975028 0.00105550324239 512.0 512.0 524800.0
1011391 508.033628345 504.25273478 0.00104231388452 508.0 504.0 516604.0
1011392 512.863361001 512.972087264 0.00106618086194 513.0 513.0 525825.0
1011392 508.690050244 504.656205297 0.00101355911853 509.0 505.0 517629.0
1011393 512.27927649 512.121212363 0.00108476641963 512.0 512.0 524800.0
1011393 739.667177796 476.899420619 1.95837109234e-05 740.0 477.0 489188.0
1011393 508.248954177 504.113232493 0.00100124202541 508.0 504.0 516604.0
1011394 100.957299829 478.862974763 9.50635840374e-06 101.0 479.0 490597.0
1011394 512.265152097 512.689271331 0.00100028316035 512.0 513.0 525824.0
1011394 575.656427026 68.2742143869 5.99281882295e-05 576.0 68.0 70208.0
1011394 508.036517501 504.52108562 0.00103565136081 508.0 505.0 517628.0
1011395 508.111139417 504.87959373 0.00105004911709 508.0 505.0 517628.0
1011395 512.321300149 512.944196105 0.00106623914572 512.0 513.0 525824.0
1011395 193.398862958 967.232685447 3.52088003044e-05 193.0 967.0 990401.0
1011396 508.560621858 504.499887824 0.00101664446978 509.0 504.0 516605.0
1011396 291.250011325 666.2171489 2.87924945101e-06 291.0 666.0 682275.0
1011396 512.710874438 512.772674918 0.00104946559137 513.0 513.0 525825.0
1011397 512.661542058 512.977752328 0.00106456478677 513.0 513.0 525825.0
1011397 508.563765407 504.244960904 0.00101770516374 509.0 504.0 516605.0
1011398 512.567963958 512.889981151 0.00103582943723 513.0 513.0 525825.0
1011398 508.337865949 504.87614882 0.00102897691176 508.0 505.0 517628.0
1011398 2.04841411114 686.75145185 1.79204159548e-05 2.0 687.0 703490.0
1011399 144.032751918 943.195140243 4.8293929351e-06 144.0 943.0 965776.0
1011399 512.957658887 512.786056399 0.00100769837803 513.0 513.0 525825.0
1011399 108.942370534 944.951671004 4.065642369e-05 109.0 945.0 967789.0
1011399 508.207857251 504.086955905 0.00102248957622 508.0 504.0 516604.0
1011400 1004.07349098 68.7698363066 2.01047204833e-05 1004.0 69.0 71660.0
1011400 508.563951135 504.036795735 0.00100844422903 509.0 504.0 516605.0
1011400 512.950844884 512.75681603 0.0010721763386 513.0 513.0 525825.0
1011401 512.392489552 512.767279506 0.00102994588038 512.0 513.0 525824.0
1011401 508.098281264 504.39720571 0.00101487552202 508.0 504.0 516604.0
1011402 512.154866099 512.425129056 0.00100772784972 512.0 512.0 524800.0
1011402 584.821498513 332.404252887 4.99377726648e-07 585.0 332.0 340553.0
1011402 508.121785522 504.413964391 0.00106120075138 508.0 504.0 516604.0
1011403 512.683956742 512.668899417 0.0010029873869 513.0 513.0 525825.0
1011403 508.080937266 504.200630069 0.001018765773 508.0 504.0 516604.0
1011404 512.342382073 512.4589957 0.00103102068552 512.0 512.0 524800.0
1011404 508.123714089 504.296273828 0.00106249483305 508.0 504.0 516604.0
1011405 512.820299268 512.813548923 0.00102875591362 513.0 513.0 525825.0
1011405 508.226832986 504.432603955 0.00109616276545 508.0 504.0 516604.0
1011406 508.598393798 504.282048583 0.00100714106035 509.0 504.0 516605.0
1011406 512.721900821 512.969392896 0.00104744714661 513.0 513.0 525825.0
1011407 512.676521659 512.292089105 0.00102788028111 513.0 512.0 524801.0
1011407 508.26124227 504.165186763 0.0011263530205 508.0 504.0 516604.0
1011407 533.708813548 323.460775733 6.95936574928e-07 534.0 323.0 331286.0
1011408 512.7186023 512.962485194 0.00107634850688 513.0 513.0 525825.0
