k x y F u v cell
1204000 516.79717648 508.493841529 0.000963565318031 517.0 508.0 520709.0
1204000 514.482998729 504.320888162 0.000451862439599 514.0 504.0 516610.0
1204000 511.700538039 513.881279349 0.000790170866766 512.0 514.0 526848.0
1204001 516.774309039 508.487753034 0.000983763456369 517.0 508.0 520709.0
1204001 1007.74568403 17.4927777052 4.50460015019e-06 1008.0 17.0 18416.0
1204001 511.280366302 513.998805642 0.000771213926608 511.0 514.0 526847.0
1204001 734.43798697 737.72822845 1.67059636371e-06 734.0 738.0 756446.0
1204001 514.320353866 504.170851588 0.000495467847958 514.0 504.0 516610.0
1204002 511.24274075 513.753915906 0.000743864240664 511.0 514.0 526847.0
1204002 517.507341027 504.213554263 0.000363473109291 518.0 504.0 516614.0
1204002 515.296152949 508.706682801 0.00104909023754 515.0 509.0 521731.0
1204003 515.297549129 508.380379081 0.00102344088089 515.0 508.0 520707.0
1204003 511.02879107 513.584299445 0.000735346147769 511.0 514.0 526847.0
1204003 517.520071864 504.183981061 0.000371468895012 518.0 504.0 516614.0
1204004 683.403435588 637.409145951 3.0793470457e-05 683.0 637.0 652971.0
1204004 825.901854396 618.504232287 1.02716468533e-05 826.0 619.0 634682.0
1204004 858.606870294 746.422648787 5.38100431877e-05 859.0 746.0 764763.0
1204004 517.332038283 504.381227374 0.000386225842731 517.0 504.0 516613.0
1204004 511.127166629 513.971824765 0.000802451194316 511.0 514.0 526847.0
1204004 515.247552991 508.906394839 0.000992767304279 515.0 509.0 521731.0
1204005 515.129866481 508.233195901 0.00101795534512 515.0 508.0 520707.0
1204005 14.7221616507 221.765065551 5.50130265479e-06 15.0 222.0 227343.0
1204005 517.483643413 504.218213916 0.000375770572561 517.0 504.0 516613.0
1204005 511.077696681 513.623214364 0.000741236499794 511.0 514.0 526847.0
1204006 863.352218986 297.07788837 3.29917590807e-06 863.0 297.0 304991.0
1204006 513.212098718 505.335569501 0.000406466766346 513.0 505.0 517633.0
1204006 516.918725133 508.475866199 0.00101920371802 517.0 508.0 520709.0
1204006 511.320496917 513.9674474 0.000739417062442 511.0 514.0 526847.0
1204007 516.825621724 508.609942555 0.0010449832904 517.0 509.0 521733.0
1204007 415.901470065 665.898059011 3.9542449757e-05 416.0 666.0 682400.0
1204007 514.192176938 504.010691762 0.000400297460457 514.0 504.0 516610.0
1204007 511.105185866 513.668295503 0.000791239707503 511.0 514.0 526847.0
1204008 517.631673217 504.489024758 0.000354537212514 518.0 504.0 516614.0
1204008 515.625867486 508.500068784 0.00098961746926 516.0 509.0 521732.0
1204008 511.17317903 513.737261176 0.000789645179558 511.0 514.0 526847.0
1204008 939.937608838 644.475803733 6.52195902029e-05 940.0 644.0 660396.0
1204009 511.042140603 513.642415881 0.000790449038961 511.0 514.0 526847.0
1204009 517.979021907 504.279184937 0.000451001584437 518.0 504.0 516614.0
1204009 515.06851089 508.368832469 0.000969687147302 515.0 508.0 520707.0
1204009 49.0837484598 915.061007142 1.49232384875e-05 49.0 915.0 937009.0
1204010 511.281527162 513.600001693 0.000776212535924 511.0 514.0 526847.0
1204010 515.644230247 508.583555818 0.00105727879094 516.0 509.0 521732.0
1204010 515.360479236 504.425995469 0.000398088764637 515.0 504.0 516611.0
1204011 516.790270448 508.547609925 0.000968580002156 517.0 509.0 521733.0
1204011 515.705913901 504.144213319 0.000446699608996 516.0 504.0 516612.0
1204011 510.077431083 513.749427676 0.00078596291796 510.0 514.0 526846.0
1204011 681.251586556 771.297665 4.88969131816e-06 681.0 771.0 790185.0
1204012 511.210834622 513.577449441 0.000781490477665 511.0 514.0 526847.0
1204012 516.504518151 508.47606957 0.000960565024597 517.0 508.0 520709.0
1204012 736.286281705 449.39502275 1.96433792639e-05 736.0 449.0 460512.0
1204012 514.31913054 504.219156623 0.000395716693007 514.0 504.0 516610.0
1204013 514.343380332 504.732946754 0.000448645322619 514.0 505.0 517634.0
1204013 511.354857326 513.969488502 0.000804038502517 511.0 514.0 526847.0
1204013 516.364314914 508.956382632 0.000996469036307 516.0 509.0 521732.0
1204014 200.914456964 95.6019963026 1.04825960807e-05 201.0 96.0 98505.0
1204014 205.092218757 240.755491376 2.32982162368e-05 205.0 241.0 246989.0
1204014 518.702603221 504.051392674 0.000373211001751 519.0 504.0 516615.0
1204014 515.645904422 508.066346765 0.000999208127851 516.0 508.0 520708.0
1204014 511.197759032 513.566084504 0.000753454448566 511.0 514.0 526847.0
1204015 511.132692695 513.977399468 0.000727471625635 511.0 514.0 526847.0
1204015 355.303852201 903.461369157 4.19328642393e-05 355.0 903.0 925027.0
1204015 732.791962266 357.811293006 3.37411028811e-06 733.0 358.0 367325.0
1204015 201.069487929 528.147122741 1.21456373453e-06 201.0 528.0 540873.0
1204015 514.315636992 505.149252295 0.000465195605528 514.0 505.0 517634.0
1204015 516.684865594 508.768152833 0.00093034086938 517.0 509.0 521733.0
1204016 518.976300359 503.256317258 0.000314175595651 519.0 503.0 515591.0
1204016 511.152815938 513.752438664 0.000655582744029 511.0 514.0 526847.0
1204016 515.607227206 508.65257895 0.00112293590525 516.0 509.0 521732.0
1204017 517.78986609 503.279422402 0.000374053035413 518.0 503.0 515590.0
1204017 515.259599566 508.467408299 0.00104575782916 515.0 508.0 520707.0
1204017 511.043563724 513.919429898 0.000772587699976 511.0 514.0 526847.0
1204017 873.812653661 712.462982774 4.78254564775e-06 874.0 712.0 729962.0
1204018 264.827806592 23.7215412855 8.98771753845e-07 265.0 24.0 24841.0
1204018 515.599871755 508.239630818 0.00111671668102 516.0 508.0 520708.0
1204018 593.453457236 910.190331817 2.39512292861e-05 593.0 910.0 932433.0
1204018 1005.14271247 72.6586390734 1.67684612702e-05 1005.0 73.0 75757.0
1204018 516.363265872 503.105101705 0.000365420388191 516.0 503.0 515588.0
1204018 511.410268903 513.342180133 0.000756139461464 511.0 513.0 525823.0
1204019 515.479197145 508.648537278 0.000997031038149 515.0 509.0 521731.0
1204019 511.051466107 513.813149333 0.000810536653395 511.0 514.0 526847.0
1204019 518.749817014 504.492721677 0.000395158691936 519.0 504.0 516615.0
1204020 515.425006986 508.270629764 0.000995831569665 515.0 508.0 520707.0
1204020 516.611439109 504.202326655 0.000437675062437 517.0 504.0 516613.0
1204020 511.417660117 513.344935536 0.000772524482839 511.0 513.0 525823.0
1204021 511.034109712 513.923904061 0.000783734223923 511.0 514.0 526847.0
1204021 515.524218917 508.70001018 0.00101213299888 516.0 509.0 521732.0
1204021 517.798642278 504.650765538 0.000410728982469 518.0 505.0 517638.0
1204022 515.457278132 508.136228442 0.00107925513017 515.0 508.0 520707.0
1204022 419.20999229 360.231353641 1.08093410749e-05 419.0 360.0 369059.0
1204022 511.192266822 513.631859183 0.000713392968376 511.0 514.0 526847.0
1204022 518.835099578 503.048784614 0.000354034737857 519.0 503.0 515591.0
1204023 511.686998487 513.652202249 0.000723801462623 512.0 514.0 526848.0
1204023 148.007764459 118.894349933 3.05896813853e-06 148.0 119.0 122004.0
1204023 520.721491933 503.260365605 0.00032656844024 521.0 503.0 515593.0
1204023 602.589437842 993.853385806 2.58196470125e-05 603.0 994.0 1018459.0
1204023 515.703234792 508.380933166 0.00111669085959 516.0 508.0 520708.0
1204024 516.79983294 508.371074319 0.000951090033523 517.0 508.0 520709.0
1204024 513.024644256 504.046203494 0.000433613713877 513.0 504.0 516609.0
1204024 511.625385165 513.968695283 0.000890177703124 512.0 514.0 526848.0
1204025 511.135027051 513.3928231 0.00078005015729 511.0 513.0 525823.0
1204025 516.770134568 508.171373487 0.000940247003697 517.0 508.0 520709.0
1204025 514.299046159 504.149765134 0.00043168281092 514.0 504.0 516610.0
1204025 709.250014663 832.951755166 1.41169226315e-05 709.0 833.0 853701.0
1204026 515.32711947 508.602195144 0.00107471044773 515.0 509.0 521731.0
1204026 517.772485614 504.232443213 0.000377090058535 518.0 504.0 516614.0
1204026 205.221863389 135.279635072 4.64056377379e-07 205.0 135.0 138445.0
1204026 511.019376874 513.628037333 0.000717031328168 511.0 514.0 526847.0
1204027 511.135388017 513.821438193 0.000817022253902 511.0 514.0 526847.0
1204027 516.8234483 508.482067227 0.00097351990127 517.0 508.0 520709.0
1204027 514.607692599 504.215028644 0.000422265894967 515.0 504.0 516611.0
1204027 972.742377877 754.065774083 2.72259516397e-07 973.0 754.0 773069.0
1204028 947.22617662 533.370688796 1.27401708396e-05 947.0 533.0 546739.0
1204028 519.938429713 504.363422751 0.000430059961024 520.0 504.0 516616.0
1204028 511.407564282 513.544641614 0.000701202475877 511.0 514.0 526847.0
1204028 681.601450086 59.8122686148 1.331602977e-05 682.0 60.0 62122.0
1204028 514.643740058 508.533744931 0.000988587912778 515.0 509.0 521731.0
1204029 511.090566278 513.930900931 0.000731353292923 511.0 514.0 526847.0
1204029 776.890155435 900.070771098 4.39564638842e-05 777.0 900.0 922377.0
1204029 517.805333018 504.005667567 0.000466144182929 518.0 504.0 516614.0
1204029 214.566882253 977.676133037 4.5628118361e-06 215.0 978.0 1001687.0
1204029 515.338228106 508.644161582 0.000993477288002 515.0 509.0 521731.0
1204030 865.368952394 297.663038373 4.58112604853e-06 865.0 298.0 306017.0
1204030 515.338111758 508.640504003 0.000988285517435 515.0 509.0 521731.0
1204030 517.886564374 504.096553445 0.000373042838584 518.0 504.0 516614.0
1204030 511.089353919 513.907338262 0.000739506311166 511.0 514.0 526847.0
1204031 511.034382463 513.568289638 0.000819039391862 511.0 514.0 526847.0
1204031 516.720131278 508.32131207 0.00092364257301 517.0 508.0 520709.0
1204031 515.643549562 504.159041524 0.000485795863335 516.0 504.0 516612.0
1204032 514.353278041 504.608011127 0.00037859330355 514.0 505.0 517634.0
1204032 290.646162152 105.510649562 1.28453982687e-06 291.0 106.0 108835.0
1204032 511.322466731 513.994758248 0.000754009307125 511.0 514.0 526847.0
1204032 516.586515069 508.675186753 0.0010715217012 517.0 509.0 521733.0
1204033 517.86383307 504.51757443 0.000468642624986 518.0 505.0 517638.0
1204033 511.418893695 513.744311452 0.000718886961414 511.0 514.0 526847.0
1204033 521.287267804 475.021639466 3.16300995968e-05 521.0 475.0 486921.0
1204033 515.639206767 508.719922423 0.00101117564465 516.0 509.0 521732.0
1204034 513.284891248 375.545303941 3.64892139194e-06 513.0 376.0 385537.0
1204034 511.03856647 513.741776347 0.000775106993412 511.0 514.0 526847.0
1204034 516.791771531 508.378715873 0.000963595075333 517.0 508.0 520709.0
1204034 514.59984529 505.34063375 0.000449836974323 515.0 505.0 517635.0
1204035 515.657939792 504.359429479 0.000458732232535 516.0 504.0 516612.0
1204035 511.272984147 513.572869182 0.000794338346826 511.0 514.0 526847.0
1204035 516.716880202 508.504110694 0.000939862211817 517.0 509.0 521733.0
1204036 511.013601899 513.481535792 0.000768160834032 511.0 513.0 525823.0
1204036 514.608561635 505.162199378 0.000439700545891 515.0 505.0 517635.0
1204036 516.896547198 508.18878448 0.000933851779069 517.0 508.0 520709.0
1204037 511.783091187 513.798489928 0.000733267570214 512.0 514.0 526848.0
1204037 513.071736217 504.099588513 0.000459922336417 513.0 504.0 516609.0
1204037 55.3023403883 47.9843350649 2.78536120781e-05 55.0 48.0 49207.0
1204037 516.891552806 508.765960574 0.00102412825463 517.0 509.0 521733.0
1204038 516.955891252 508.785485625 0.000957329179542 517.0 509.0 521733.0
1204038 514.135680795 504.357665181 0.000486116151068 514.0 504.0 516610.0
1204038 511.814077973 513.991459489 0.000760599655774 512.0 514.0 526848.0
1204039 511.21154964 513.874205232 0.000805294547509 511.0 514.0 526847.0
1204039 334.922188163 326.741981864 0.000104876520523 335.0 327.0 335183.0
1204039 515.714758992 508.344205976 0.00102837329278 516.0 508.0 520708.0
1204039 517.952142358 504.00267756 0.000395284986435 518.0 504.0 516614.0
1204040 511.083495259 513.772159219 0.000802472124637 511.0 514.0 526847.0
1204040 514.372041106 504.018821359 0.000499300576044 514.0 504.0 516610.0
1204040 158.79592979 663.580419421 4.89545415462e-05 159.0 664.0 680095.0
1204040 516.631471515 508.183276057 0.000957817873859 517.0 508.0 520709.0
1204041 516.715013385 508.573633552 0.000967681236494 517.0 509.0 521733.0
1204041 67.8544615507 472.855391383 9.09322740112e-06 68.0 473.0 484420.0
1204041 514.081467032 504.115769506 0.00049259878261 514.0 504.0 516610.0
1204041 511.613570571 513.812431455 0.000853175270724 512.0 514.0 526848.0
1204042 518.942726254 504.0976547 0.000427586800332 519.0 504.0 516615.0
1204042 515.371534467 508.712870002 0.00102318213709 515.0 509.0 521731.0
1204042 103.880064845 590.573349833 8.71946314678e-06 104.0 591.0 605288.0
1204042 511.325504661 513.730397582 0.000723772598107 511.0 514.0 526847.0
1204043 787.019597888 202.956313491 2.14597471883e-05 787.0 203.0 208659.0
1204043 511.47932446 513.635029197 0.000763670474095 511.0 514.0 526847.0
1204043 515.56554234 508.278230548 0.0010379385038 516.0 508.0 520708.0
1204043 517.573766112 504.081549764 0.000371294073452 518.0 504.0 516614.0
1204043 338.591040254 510.055364013 4.64980440901e-05 339.0 510.0 522579.0
1204044 511.593665242 513.762442231 0.000810765879078 512.0 514.0 526848.0
1204044 517.806118131 504.018670678 0.000369891129681 518.0 504.0 516614.0
1204044 233.947553754 638.008550763 1.89336557169e-05 234.0 638.0 653546.0
1204044 515.700486302 508.294301391 0.000950081750476 516.0 508.0 520708.0
1204045 515.281872153 508.819784284 0.00101889276742 515.0 509.0 521731.0
1204045 511.122593999 513.93693459 0.000757556859102 511.0 514.0 526847.0
1204045 517.685146689 504.269740224 0.000366956040594 518.0 504.0 516614.0
1204046 516.802862763 508.734351516 0.00101239273848 517.0 509.0 521733.0
1204046 515.651168466 504.626553178 0.00040532364161 516.0 505.0 517636.0
1204046 511.274805665 513.971996427 0.000818800251253 511.0 514.0 526847.0
1204047 514.607839942 504.002661347 0.000409273817524 515.0 504.0 516611.0
1204047 511.470627904 513.840611815 0.000812621093588 511.0 514.0 526847.0
1204047 200.074100375 923.425479054 2.93085057358e-05 200.0 923.0 945352.0
1204047 516.957557082 508.457003951 0.000974988780834 517.0 508.0 520709.0
1204048 516.590962291 508.807377696 0.000952783469048 517.0 509.0 521733.0
1204048 513.050959706 505.100877166 0.000504511093816 513.0 505.0 517633.0
1204048 82.3615268469 599.755095601 1.90422732883e-05 82.0 600.0 614482.0
1204048 511.566210866 513.941512704 0.000773156723176 512.0 514.0 526848.0
1204049 515.442234397 508.466083884 0.000991042485749 515.0 508.0 520707.0
1204049 517.569710851 504.406535268 0.000449417508698 518.0 504.0 516614.0
1204049 511.014021277 513.57682097 0.000772698352688 511.0 514.0 526847.0
1204049 17.3144828081 706.706371427 0.000109119544103 17.0 707.0 723985.0
1204050 511.10443151 513.657349229 0.000775847732223 511.0 514.0 526847.0
1204050 517.437225699 504.093026519 0.000430583948199 517.0 504.0 516613.0
1204050 515.436140895 508.500814319 0.000997054563852 515.0 509.0 521731.0
1204050 962.081423163 1003.26614511 2.17792037459e-05 962.0 1003.0 1028034.0
1204051 543.796535373 786.164896607 2.44982547658e-05 544.0 786.0 805408.0
1204051 511.622402787 513.739875674 0.000775816641157 512.0 514.0 526848.0
