k x y F u v cell
1143800 514.172752261 509.861321807 0.00165093136679 514.0 510.0 522754.0
1143801 228.93058598 580.168162704 5.6911480895e-06 229.0 580.0 594149.0
1143801 514.567976832 509.713174224 0.00164272965277 515.0 510.0 522755.0
1143802 597.804234862 76.9833892584 4.60068424003e-06 598.0 77.0 79446.0
1143802 275.816348433 651.149673343 7.95622140134e-06 276.0 651.0 666900.0
1143802 514.272432685 509.738461137 0.00166867123453 514.0 510.0 522754.0
1143802 71.5633362532 386.728315473 7.53307075561e-06 72.0 387.0 396360.0
1143803 514.50719583 509.562837243 0.00166594310272 515.0 510.0 522755.0
1143803 174.393513799 580.79741323 5.70880450427e-06 174.0 581.0 595118.0
1143804 514.535534739 509.136309505 0.00160265739431 515.0 509.0 521731.0
1143805 514.494086146 509.886228204 0.00162102644866 514.0 510.0 522754.0
1143806 115.032517314 654.182326198 9.62099863715e-07 115.0 654.0 669811.0
1143806 514.945750356 509.462083936 0.00164975417444 515.0 509.0 521731.0
1143806 253.762726903 446.921554685 2.61730898915e-07 254.0 447.0 457982.0
1143807 514.203316808 509.082385421 0.0016557810608 514.0 509.0 521730.0
1143807 238.327614665 864.92116034 5.67345695482e-05 238.0 865.0 885998.0
1143808 622.572706342 789.899834037 5.29384812687e-06 623.0 790.0 809583.0
1143808 794.848955989 231.534335017 7.5319344331e-07 795.0 232.0 238363.0
1143808 744.459846377 504.157909513 9.43884198284e-06 744.0 504.0 516840.0
1143808 956.833699822 228.876979947 4.86334399055e-06 957.0 229.0 235453.0
1143808 514.638241887 509.438282371 0.00162343345517 515.0 509.0 521731.0
1143809 811.191560388 172.005987763 3.52879319749e-06 811.0 172.0 176939.0
1143809 514.261642814 509.571185231 0.00158246822304 514.0 510.0 522754.0
1143809 227.029611945 301.509230733 9.30625456215e-06 227.0 302.0 309475.0
1143810 514.111391425 509.999305844 0.00159397488849 514.0 510.0 522754.0
1143811 514.755729318 509.066480517 0.00163089543967 515.0 509.0 521731.0
1143812 514.63434279 509.382829785 0.00169559468712 515.0 509.0 521731.0
1143812 694.610601544 446.827005267 3.48444205281e-05 695.0 447.0 458423.0
1143813 514.763313413 509.74896419 0.00163891043772 515.0 510.0 522755.0
1143814 514.570168853 509.688824058 0.00166161954873 515.0 510.0 522755.0
1143814 890.638176084 491.450739026 2.6720414874e-06 891.0 491.0 503675.0
1143815 514.79051888 509.522649884 0.00166059166602 515.0 510.0 522755.0
1143816 514.838534951 509.834102988 0.00161032976701 515.0 510.0 522755.0
1143816 829.943074822 467.273450255 5.34813326713e-05 830.0 467.0 479038.0
1143817 514.062798381 509.096534848 0.00168034271265 514.0 509.0 521730.0
1143817 252.447696805 835.159071565 1.53101994447e-05 252.0 835.0 855292.0
1143817 399.314703822 250.018208146 5.70996534322e-05 399.0 250.0 256399.0
1143818 158.321478724 131.324191689 7.69026739045e-06 158.0 131.0 134302.0
1143818 514.508741975 509.899466872 0.00160055516533 515.0 510.0 522755.0
1143819 549.579617143 474.154614568 1.02969599566e-05 550.0 474.0 485926.0
1143819 275.838257194 103.657147288 4.37767353392e-05 276.0 104.0 106772.0
1143819 692.082812905 768.217911601 3.7099036139e-05 692.0 768.0 787124.0
1143819 514.20845139 509.039048791 0.00169000383963 514.0 509.0 521730.0
1143820 514.400404334 509.643346429 0.00163928891692 514.0 510.0 522754.0
1143821 514.604377389 509.893883109 0.0016125249834 515.0 510.0 522755.0
1143821 129.190836549 862.216898561 3.18885601568e-05 129.0 862.0 882817.0
1143822 379.438135743 177.507355571 2.1048967397e-06 379.0 178.0 182651.0
1143822 483.979530215 601.365869403 6.89575859874e-06 484.0 601.0 615908.0
1143822 514.600744605 509.924031615 0.00168659883174 515.0 510.0 522755.0
1143823 290.762385726 473.016426682 2.06356877217e-05 291.0 473.0 484643.0
1143823 514.565720201 509.301272511 0.00168615150528 515.0 509.0 521731.0
1143823 663.950909972 438.448311448 1.23123434199e-05 664.0 438.0 449176.0
1143824 514.315997481 509.850870967 0.00162060581166 514.0 510.0 522754.0
