k x y F u v cell
481600 512.40980804 513.721797347 0.00195411264115 512.0 514.0 526848.0
481601 782.699257016 495.045224547 6.12425365494e-05 783.0 495.0 507663.0
481601 512.744956374 513.148544192 0.00190070360226 513.0 513.0 525825.0
481602 512.495163321 513.244895101 0.00198919645097 512.0 513.0 525824.0
481603 512.815849423 513.253295779 0.00191588533869 513.0 513.0 525825.0
481604 512.670487285 513.597343802 0.00192759997475 513.0 514.0 526849.0
481605 192.780578494 180.883087754 5.0250310488e-06 193.0 181.0 185537.0
481605 542.178717494 132.652315497 7.80874557472e-05 542.0 133.0 136734.0
481605 946.653266311 959.840972543 2.28911481887e-05 947.0 960.0 983987.0
481605 512.432692885 513.390627027 0.00195050885754 512.0 513.0 525824.0
481606 512.135423779 513.817918897 0.00191839221552 512.0 514.0 526848.0
481606 377.863342404 376.983386874 6.35425669688e-05 378.0 377.0 386426.0
481607 807.456551671 960.912193894 5.7464770491e-05 807.0 961.0 984871.0
481607 75.8082886934 478.816891551 5.02682868705e-06 76.0 479.0 490572.0
481607 512.039441705 513.865713 0.0019703205225 512.0 514.0 526848.0
481608 743.325307965 368.936179996 4.76875918612e-06 743.0 369.0 378599.0
481608 698.718330979 123.337730289 2.28965462225e-05 699.0 123.0 126651.0
481608 512.119026065 513.07693851 0.0019245622533 512.0 513.0 525824.0
481609 512.098135591 513.940226197 0.00191458027581 512.0 514.0 526848.0
481610 710.974283099 438.245839 2.56654696555e-07 711.0 438.0 449223.0
481610 512.378425479 513.85887754 0.00199178440632 512.0 514.0 526848.0
481611 512.525392175 513.118289828 0.00195025414211 513.0 513.0 525825.0
481611 563.626700759 961.596466899 6.82990218595e-06 564.0 962.0 985652.0
481612 144.662964702 689.201736569 1.11023154018e-05 145.0 689.0 705681.0
481612 512.058021665 513.687663436 0.00191819413635 512.0 514.0 526848.0
481613 512.324326634 513.216697335 0.00207992700617 512.0 513.0 525824.0
481613 740.476065755 770.986492753 3.67217354033e-06 740.0 771.0 790244.0
481613 526.552940488 320.91178453 4.63421583991e-05 527.0 321.0 329231.0
481614 699.695079684 549.028273463 8.09458407937e-06 700.0 549.0 562876.0
481614 512.173501849 513.836716294 0.00197956887331 512.0 514.0 526848.0
481615 741.046792865 490.166346431 1.10925441188e-05 741.0 490.0 502501.0
481615 512.074205518 513.603009582 0.00192645406964 512.0 514.0 526848.0
481616 477.924532771 265.468654513 3.72506952088e-06 478.0 265.0 271838.0
481616 512.233426929 513.644979835 0.00198000113298 512.0 514.0 526848.0
481617 512.182216287 513.349485517 0.00191864373943 512.0 513.0 525824.0
481618 512.182256818 513.686799884 0.00195394252363 512.0 514.0 526848.0
481619 512.72637403 513.783114076 0.00204165023045 513.0 514.0 526849.0
481619 243.950476527 122.04757607 9.73581397031e-06 244.0 122.0 125172.0
481620 512.422796369 513.508416295 0.00193525352311 512.0 514.0 526848.0
481621 313.976430297 989.263065219 3.05902695298e-05 314.0 989.0 1013050.0
481621 512.387835622 513.863741994 0.00202838712337 512.0 514.0 526848.0
481622 512.535871625 513.438884377 0.00196826539088 513.0 513.0 525825.0
481623 512.960670352 513.409679055 0.0020175255979 513.0 513.0 525825.0
481624 955.02191484 203.138820529 6.56999453808e-05 955.0 203.0 208827.0
481624 364.230834126 446.581328273 3.13252785243e-06 364.0 447.0 458092.0
481624 342.312891603 891.056692481 6.43883501274e-06 342.0 891.0 912726.0
481624 512.131862521 513.106038451 0.0019319340577 512.0 513.0 525824.0
481624 999.238443017 116.224098086 6.97987398721e-05 999.0 116.0 119783.0
481625 512.05122602 513.947076201 0.00194088398003 512.0 514.0 526848.0
481625 261.671054006 9.06990492344 1.7263416929e-05 262.0 9.0 9478.0
481626 512.001416326 513.0123564 0.00193130099653 512.0 513.0 525824.0
481626 721.90803349 146.315914273 7.4364378297e-06 722.0 146.0 150226.0
481627 512.197582364 513.730659842 0.00202624683479 512.0 514.0 526848.0
481628 512.199689984 513.589223504 0.00193257055192 512.0 514.0 526848.0
481629 882.640466809 423.125648141 4.6912895553e-05 883.0 423.0 434035.0
481629 378.088146806 454.402913451 3.12991918822e-05 378.0 454.0 465274.0
481629 512.968901515 513.543884158 0.00197368173578 513.0 514.0 526849.0
481630 512.290810466 513.448775172 0.00191378299353 512.0 513.0 525824.0
481630 160.187878013 525.37812674 1.26600388955e-05 160.0 525.0 537760.0
481631 657.742677331 3.78467357159 5.12386023841e-05 658.0 4.0 4754.0
481631 512.847310662 513.733264565 0.00191465245141 513.0 514.0 526849.0
481632 512.35530436 513.464669347 0.00194537234607 512.0 513.0 525824.0
481632 587.800020099 935.448505521 8.01400968377e-06 588.0 935.0 958028.0
481633 524.459660649 991.391460776 2.01084542699e-05 524.0 991.0 1015308.0
481633 512.627281547 513.939099908 0.00195892720818 513.0 514.0 526849.0
481634 291.193474889 471.21480453 1.85636061557e-05 291.0 471.0 482595.0
481634 512.365870118 513.512303233 0.00196969528644 512.0 514.0 526848.0
481634 883.503971934 379.841472507 2.96264652703e-06 884.0 380.0 390004.0
481635 1002.03105915 550.83888495 3.20521236621e-05 1002.0 551.0 565226.0
481635 512.07118094 513.979987502 0.00191072841489 512.0 514.0 526848.0
