k x y F u v cell
337120 518.378201842 505.11460793 0.000790522134752 518.0 505.0 517638.0
337120 378.225781322 172.299056649 1.92554396468e-05 378.0 172.0 176506.0
337120 512.177990317 512.494352221 0.00101838328458 512.0 512.0 524800.0
337120 517.131933331 502.024588227 0.000287049244221 517.0 502.0 514565.0
337121 516.503378749 503.157730699 0.000476230297554 517.0 503.0 515589.0
337121 559.76481545 965.293325305 4.71505367829e-05 560.0 965.0 988720.0
337121 219.926293731 894.961307406 3.80558035035e-06 220.0 895.0 916700.0
337121 211.99761498 261.412980199 1.08062034463e-05 212.0 261.0 267476.0
337121 519.965101361 505.649050832 0.000660754653566 520.0 506.0 518664.0
337121 512.184963346 512.70140183 0.001003697325 512.0 513.0 525824.0
337122 519.94028461 505.27858007 0.000847882534174 520.0 505.0 517640.0
337122 512.883213162 512.542150855 0.000998899000009 513.0 513.0 525825.0
337122 515.102213264 502.180921435 0.000365352198443 515.0 502.0 514563.0
337122 235.022870421 1007.28748977 6.49448143626e-05 235.0 1007.0 1031403.0
337122 585.522689939 373.924607873 2.37023780887e-06 586.0 374.0 383562.0
337123 512.460886359 512.806765437 0.00100639113664 512.0 513.0 525824.0
337123 516.543001056 502.05941999 0.000354450402962 517.0 502.0 514565.0
337123 928.619769216 985.363666415 7.47702659571e-06 929.0 985.0 1009569.0
337123 850.830442071 288.586153388 3.59120422206e-06 851.0 289.0 296787.0
337123 724.487432837 692.75888145 7.1085356865e-06 724.0 693.0 710356.0
337123 518.774718881 505.643847823 0.000756093688897 519.0 506.0 518663.0
337124 518.975413918 505.316485524 0.000863780663784 519.0 505.0 517639.0
337124 517.549401641 502.108789086 0.000285411628187 518.0 502.0 514566.0
337124 512.416463017 512.517965436 0.00096942885896 512.0 513.0 525824.0
337125 516.122061133 503.024653077 0.000433748514125 516.0 503.0 515588.0
337125 519.572375894 505.272148967 0.000725936908314 520.0 505.0 517640.0
337125 512.46570909 512.89438951 0.000977412625683 512.0 513.0 525824.0
337126 268.509867311 795.454800248 3.78714480577e-07 269.0 795.0 814349.0
337126 518.180693746 501.164632916 0.000290114897277 518.0 501.0 513542.0
337126 647.737204671 141.542611241 5.77322379898e-06 648.0 142.0 146056.0
337126 518.285235524 505.463579059 0.000832516621299 518.0 505.0 517638.0
337126 430.311760306 358.184128642 1.92066878145e-06 430.0 358.0 367022.0
337126 512.1108073 512.595533729 0.00100613330454 512.0 513.0 525824.0
337127 516.432957292 503.028884292 0.000408480155118 516.0 503.0 515588.0
337127 512.192696214 512.515206456 0.0010072134648 512.0 513.0 525824.0
337127 519.541361928 505.269867063 0.00072032924213 520.0 505.0 517640.0
337128 516.074724317 503.048630357 0.000462670752702 516.0 503.0 515588.0
337128 519.856746316 505.846390843 0.000688870076902 520.0 506.0 518664.0
337128 512.01140368 512.883177638 0.000936678605858 512.0 513.0 525824.0
337128 302.894370675 82.5882769823 6.09535978782e-06 303.0 83.0 85295.0
337129 517.27960813 502.052779078 0.00033932944654 517.0 502.0 514565.0
337129 512.32437551 512.85827291 0.00101909848428 512.0 513.0 525824.0
337129 828.568189263 663.167841077 1.25606598149e-05 829.0 663.0 679741.0
337129 518.902809978 505.111231446 0.000779752378396 519.0 505.0 517639.0
337129 675.191000104 195.861566424 1.07751644551e-05 675.0 196.0 201379.0
337130 512.575280309 512.302889466 0.00104266275012 513.0 512.0 524801.0
337130 519.734334588 505.27207005 0.000899668054843 520.0 505.0 517640.0
337130 515.313721538 502.113495708 0.000288030787916 515.0 502.0 514563.0
337130 6.25722014904 1011.62517178 8.4346173886e-06 6.0 1012.0 1036294.0
337131 519.869634032 505.278722405 0.000754702531416 520.0 505.0 517640.0
337131 515.560555816 503.060788035 0.000398090055541 516.0 503.0 515588.0
337131 512.077001691 512.573570371 0.00101715371703 512.0 513.0 525824.0
337132 512.194007277 512.643504262 0.00104457520779 512.0 513.0 525824.0
337132 517.119619012 502.415322185 0.000296492466437 517.0 502.0 514565.0
337132 518.79099977 505.539971948 0.00077468621043 519.0 506.0 518663.0
337133 512.404050708 512.963282943 0.00104526758848 512.0 513.0 525824.0
337133 517.049972892 501.753953815 0.000202649293073 517.0 502.0 514565.0
337133 518.85789001 505.77273047 0.000899484874212 519.0 506.0 518663.0
337133 870.707740664 1000.32055199 2.70578453607e-06 871.0 1000.0 1024871.0
337134 512.276834607 512.652547956 0.00102140603945 512.0 513.0 525824.0
337134 518.663999915 505.499469161 0.000735966092866 519.0 505.0 517639.0
337134 516.000921607 502.228682637 0.000401366794258 516.0 502.0 514564.0
337135 516.122800946 502.800726295 0.000372598841046 516.0 503.0 515588.0
337135 519.662177205 505.824864268 0.000833610837995 520.0 506.0 518664.0
337135 512.625390887 512.991765618 0.000983807488692 513.0 513.0 525825.0
337136 516.18568933 502.386472583 0.000387514429097 516.0 502.0 514564.0
337136 790.877720714 72.040738225 3.81606665952e-05 791.0 72.0 74519.0
337136 512.388029695 512.632479072 0.000987357900566 512.0 513.0 525824.0
337136 519.797910094 505.540525556 0.000786350385089 520.0 506.0 518664.0
337137 512.080561757 512.699967027 0.000984615316233 512.0 513.0 525824.0
337137 934.989097953 142.438423991 1.17732048653e-05 935.0 142.0 146343.0
337137 519.822530627 505.530783057 0.000686764269999 520.0 506.0 518664.0
337137 516.390527368 503.204001784 0.000501648334759 516.0 503.0 515588.0
337138 512.568359494 512.519275546 0.00101762472962 513.0 513.0 525825.0
337138 519.801383376 505.460119843 0.00075656859767 520.0 505.0 517640.0
337138 516.125117898 502.079060197 0.000362537702132 516.0 502.0 514564.0
337139 519.589463592 505.793765664 0.000846403583216 520.0 506.0 518664.0
337139 514.030224919 502.233016372 0.000316083144655 514.0 502.0 514562.0
337139 512.254297614 512.950908542 0.00103058367957 512.0 513.0 525824.0
337140 519.503843188 505.244476199 0.000759921444528 520.0 505.0 517640.0
