k x y F u v cell
1131760 789.122749448 249.506562352 2.02346715238e-05 789.0 250.0 256789.0
1131760 520.4703089 526.777127147 0.00103120325276 520.0 527.0 540168.0
1131760 512.823253512 512.877462983 0.000991747499856 513.0 513.0 525825.0
1131761 520.231253266 526.103289723 0.00098382065428 520.0 526.0 539144.0
1131761 512.556456923 512.29390204 0.000999465076656 513.0 512.0 524801.0
1131762 512.824818969 512.730203986 0.000982038933733 513.0 513.0 525825.0
1131762 892.401892781 618.865538239 2.83797828794e-05 892.0 619.0 634748.0
1131762 520.38967669 526.105513453 0.00101590342363 520.0 526.0 539144.0
1131763 520.021180034 526.282377601 0.00102290404284 520.0 526.0 539144.0
1131763 512.711369157 512.601319671 0.00100794535982 513.0 513.0 525825.0
1131764 700.736459374 248.437432647 7.70373292603e-06 701.0 248.0 254653.0
1131764 822.92104733 952.062615514 2.71497649723e-06 823.0 952.0 975671.0
1131764 512.520510554 512.83298552 0.00101227980251 513.0 513.0 525825.0
1131764 520.284417033 526.086991668 0.000969943714083 520.0 526.0 539144.0
1131765 520.202872157 526.123543382 0.00101498235689 520.0 526.0 539144.0
1131765 512.921138644 512.85746038 0.0010098195707 513.0 513.0 525825.0
1131765 532.943851829 908.540123105 2.74515698835e-05 533.0 909.0 931349.0
1131765 965.419484496 743.210803151 2.51105420749e-06 965.0 743.0 761797.0
1131766 429.054489017 617.110247254 3.09191527215e-06 429.0 617.0 632237.0
1131766 520.172324777 526.068782449 0.00101274361299 520.0 526.0 539144.0
1131766 512.328649163 512.97995317 0.00104309145117 512.0 513.0 525824.0
1131767 520.284780383 526.740179658 0.00101051624936 520.0 527.0 540168.0
1131767 661.840253711 974.303731561 6.56778831166e-06 662.0 974.0 998038.0
1131767 512.616946101 512.854599833 0.00097715519833 513.0 513.0 525825.0
1131768 254.457716584 25.8456023932 7.16102528689e-05 254.0 26.0 26878.0
1131768 520.131216884 526.648885608 0.00104029364651 520.0 527.0 540168.0
1131768 512.394257903 512.848137259 0.00100967493962 512.0 513.0 525824.0
1131768 702.491017461 15.4084385633 1.25333654578e-05 702.0 15.0 16062.0
1131769 512.68634522 512.747515321 0.00101453950866 513.0 513.0 525825.0
1131769 463.473964095 234.972123742 1.37902457929e-06 463.0 235.0 241103.0
1131769 615.020490527 65.9800564051 3.90266665848e-06 615.0 66.0 68199.0
1131769 520.441702247 526.453960299 0.000996880676464 520.0 526.0 539144.0
1131770 512.446615338 512.382138848 0.000924151375316 512.0 512.0 524800.0
1131770 520.074475169 526.041981101 0.00100001051567 520.0 526.0 539144.0
1131771 520.037078023 526.440858483 0.00104532650243 520.0 526.0 539144.0
1131771 66.9312008619 72.995577693 4.56532197529e-05 67.0 73.0 74819.0
1131771 512.478450418 512.931667686 0.00103367154378 512.0 513.0 525824.0
1131772 520.852048039 526.048303246 0.00100021207574 521.0 526.0 539145.0
1131772 512.905138135 512.06363976 0.00102178325214 513.0 512.0 524801.0
1131772 442.444286942 302.0165447 8.37050989616e-06 442.0 302.0 309690.0
1131773 512.684445262 512.745217443 0.00101310050135 513.0 513.0 525825.0
1131773 657.957757115 575.118565202 3.01841614063e-06 658.0 575.0 589458.0
1131773 520.03540194 526.26224792 0.0010122661358 520.0 526.0 539144.0
1131774 520.138864398 526.660451055 0.000970538331864 520.0 527.0 540168.0
1131774 512.371029019 512.951296926 0.00108369730277 512.0 513.0 525824.0
1131775 520.622991443 526.012080789 0.00100936246571 521.0 526.0 539145.0
1131775 118.459389806 942.321498036 1.66274392507e-05 118.0 942.0 964726.0
1131775 755.78435576 730.461676955 1.81765236684e-05 756.0 730.0 748276.0
1131775 512.868238807 512.790023923 0.00100624456739 513.0 513.0 525825.0
1131776 512.717773318 512.779827952 0.00100320165675 513.0 513.0 525825.0
1131776 752.638518214 503.173681617 7.4175764886e-06 753.0 503.0 515825.0
1131776 520.310028672 526.271766305 0.00105081315439 520.0 526.0 539144.0
1131777 520.726379514 526.379976392 0.000970415553584 521.0 526.0 539145.0
1131777 512.981227994 512.918095469 0.000955349576901 513.0 513.0 525825.0
1131778 520.331320882 526.041164517 0.000979796535371 520.0 526.0 539144.0
1131778 512.694660068 512.732892394 0.00100458656802 513.0 513.0 525825.0
1131778 237.354410529 288.888919473 1.03111342427e-05 237.0 289.0 296173.0
1131779 520.376860261 526.041384339 0.000998205732644 520.0 526.0 539144.0
1131779 512.996620536 512.185533404 0.00104745891548 513.0 512.0 524801.0
1131780 512.873999953 512.874915481 0.00102110029756 513.0 513.0 525825.0
1131780 520.772064805 526.757846475 0.00100633477177 521.0 527.0 540169.0
1131781 520.012289405 526.55926621 0.00100522328914 520.0 527.0 540168.0
1131781 589.171928525 578.406220317 1.04964904205e-05 589.0 578.0 592461.0
1131781 349.595684648 140.618622899 1.62511366251e-06 350.0 141.0 144734.0
1131781 512.913121581 512.571592689 0.00104191553334 513.0 513.0 525825.0
1131782 520.055017591 526.589128613 0.00102208265679 520.0 527.0 540168.0
1131782 512.14847672 512.821433663 0.00101507066576 512.0 513.0 525824.0
1131783 987.357511163 843.132777333 1.66798547574e-05 987.0 843.0 864219.0
1131783 594.969614863 1008.33003223 2.57471417667e-05 595.0 1008.0 1032787.0
1131783 512.585646033 512.513785481 0.00102461464193 513.0 513.0 525825.0
1131783 520.403272271 526.071196675 0.000973831771135 520.0 526.0 539144.0
1131784 512.748836637 512.741257787 0.00101260488504 513.0 513.0 525825.0
1131784 146.280882955 646.356376529 1.24789834902e-06 146.0 646.0 661650.0
1131784 520.420525193 526.089480042 0.00104634396192 520.0 526.0 539144.0
1131784 215.777252555 585.040747285 9.44443373614e-06 216.0 585.0 599256.0
1131784 273.677288413 257.595505834 1.93264681222e-05 274.0 258.0 264466.0
1131785 520.168732524 526.454401374 0.00103532505644 520.0 526.0 539144.0
1131785 512.685913682 512.699048638 0.000982455893139 513.0 513.0 525825.0
1131786 512.105896831 512.902711511 0.000965125004266 512.0 513.0 525824.0
1131786 722.919592261 892.360459924 8.57143974654e-07 723.0 892.0 914131.0
1131786 520.047360539 526.286664605 0.0010449160477 520.0 526.0 539144.0
1131787 73.7573422194 389.636248469 5.81980665775e-06 74.0 390.0 399434.0
1131787 512.909712672 512.828299642 0.00101541832438 513.0 513.0 525825.0
1131787 988.466804147 828.159290433 9.02449775665e-06 988.0 828.0 848860.0
1131787 278.702353835 447.414803863 5.77161848556e-06 279.0 447.0 458007.0
1131787 520.557735801 526.824815631 0.0010135097177 521.0 527.0 540169.0
1131788 520.264640927 526.2346946 0.00102569689414 520.0 526.0 539144.0
1131788 104.520597816 564.267948747 2.79151380108e-06 105.0 564.0 577641.0
1131788 512.490845561 512.71272552 0.00103922339578 512.0 513.0 525824.0
1131789 512.910511613 512.272616982 0.000984572041637 513.0 512.0 524801.0
1131789 520.553103328 526.13206327 0.00100206476062 521.0 526.0 539145.0
1131790 574.450970292 881.897387147 1.03571946775e-06 574.0 882.0 903742.0
1131790 512.994816899 512.819310784 0.00100035693225 513.0 513.0 525825.0
1131790 520.494291902 526.736369252 0.00104310782302 520.0 527.0 540168.0
1131791 512.311124444 512.090726495 0.000988949875005 512.0 512.0 524800.0
1131791 520.277380109 526.003218293 0.000991569818921 520.0 526.0 539144.0
1131791 469.303736567 280.543835998 3.5992319554e-05 469.0 281.0 288213.0
1131792 512.986554027 512.377002358 0.00101611301342 513.0 512.0 524801.0
1131792 520.52893126 526.287184834 0.00106019033127 521.0 526.0 539145.0
1131793 512.53060782 512.904914737 0.000989557004822 513.0 513.0 525825.0
1131793 520.028025508 526.699946046 0.000973667190887 520.0 527.0 540168.0
1131794 520.332414746 526.449319243 0.000984361424936 520.0 526.0 539144.0
1131794 512.987108827 512.477419496 0.00103542609484 513.0 512.0 524801.0
1131794 489.383309484 64.3332806826 0.000101012864107 489.0 64.0 66025.0
1131794 65.7371762991 851.181729198 4.41140473727e-06 66.0 851.0 871490.0
1131795 512.958220601 512.24689424 0.00100398645947 513.0 512.0 524801.0
1131795 520.660174251 526.083347201 0.000989543767568 521.0 526.0 539145.0
1131796 512.684676051 512.66218102 0.00102704625961 513.0 513.0 525825.0
1131796 520.545295596 526.558274388 0.00101569891972 521.0 527.0 540169.0
1131796 892.22165668 186.098147035 1.08040788184e-05 892.0 186.0 191356.0
1131797 512.949706912 512.60743916 0.00100286625954 513.0 513.0 525825.0
1131797 728.385275722 790.627774358 1.9923342596e-05 728.0 791.0 810712.0
1131797 520.791953206 526.271831393 0.00101741369105 521.0 526.0 539145.0
1131797 392.585159183 563.806017518 1.86302830053e-05 393.0 564.0 577929.0
1131797 483.366561532 852.04821527 9.16321192719e-06 483.0 852.0 872931.0
1131798 69.7083250284 738.932499528 1.52607134567e-05 70.0 739.0 756806.0
1131798 520.252163768 526.341234326 0.00102704678135 520.0 526.0 539144.0
1131798 512.428816199 512.843804479 0.00102754558315 512.0 513.0 525824.0
1131799 512.739991784 512.865636945 0.00103798419889 513.0 513.0 525825.0
1131799 520.492411971 526.758162379 0.000979011200775 520.0 527.0 540168.0
1131800 520.626878381 526.547654748 0.00102828720974 521.0 527.0 540169.0
1131800 512.949452519 512.795788646 0.000971695098206 513.0 513.0 525825.0
1131801 512.86078155 512.16479528 0.000993884698838 513.0 512.0 524801.0
1131801 341.743454337 183.547947764 3.97274414074e-05 342.0 184.0 188758.0
1131801 927.499297261 730.897929311 3.48789227452e-05 927.0 731.0 749471.0
1131801 520.658561826 526.126459002 0.00096682179797 521.0 526.0 539145.0
1131802 512.385083795 512.600196719 0.000987528545908 512.0 513.0 525824.0
1131802 520.0082587 526.31044662 0.00095690616854 520.0 526.0 539144.0
1131803 512.230010629 512.901409268 0.00100854500587 512.0 513.0 525824.0
1131803 873.498378158 769.892653108 3.33960754398e-08 873.0 770.0 789353.0
