k x y F u v cell
1300320 810.050058246 748.27759707 2.73647016618e-05 810.0 748.0 766762.0
1300320 502.412097573 498.485614419 0.000941531749875 502.0 498.0 510454.0
1300320 512.090537429 512.296162248 0.000970324409699 512.0 512.0 524800.0
1300321 512.470071912 512.535811305 0.000979590062117 512.0 513.0 525824.0
1300321 502.766279817 498.668028712 0.00099811409151 503.0 499.0 511479.0
1300322 512.782280326 512.033865333 0.000972981882958 513.0 512.0 524801.0
1300322 502.565486073 498.134560227 0.00103312325259 503.0 498.0 510455.0
1300323 85.3733257055 794.710610986 3.69285162593e-05 85.0 795.0 814165.0
1300323 512.659342885 512.871456265 0.000985295734217 513.0 513.0 525825.0
1300323 780.519997716 703.573235154 4.23267327238e-06 781.0 704.0 721677.0
1300323 321.757385135 952.808731437 8.1219859429e-05 322.0 953.0 976194.0
1300323 502.115389466 498.051775336 0.000972586129223 502.0 498.0 510454.0
1300324 107.892612338 104.963952661 7.34912730753e-05 108.0 105.0 107628.0
1300324 464.576735377 477.253156304 4.80600203771e-06 465.0 477.0 488913.0
1300324 512.202799201 512.138349414 0.00102604001599 512.0 512.0 524800.0
1300324 502.959152341 498.819537759 0.000959319769228 503.0 499.0 511479.0
1300325 512.416730523 512.43095696 0.00104091399411 512.0 512.0 524800.0
1300325 627.212484479 413.310317874 7.47021833158e-05 627.0 413.0 423539.0
1300325 815.565414786 83.2290815115 1.60347780104e-06 816.0 83.0 85808.0
1300325 502.349408031 498.691312909 0.00101288935825 502.0 499.0 511478.0
1300326 512.523545861 512.00905478 0.00100359314458 513.0 512.0 524801.0
1300326 502.843730807 498.985260367 0.00101164080036 503.0 499.0 511479.0
1300326 732.564834237 91.442048192 1.01574224544e-07 733.0 91.0 93917.0
1300327 512.229204059 512.425906062 0.000986877668995 512.0 512.0 524800.0
1300327 502.633028626 498.738996863 0.00101223982881 503.0 499.0 511479.0
1300327 969.94686234 179.098873019 2.31220564428e-06 970.0 179.0 184266.0
1300328 502.843961358 498.964815021 0.00104656825527 503.0 499.0 511479.0
1300328 278.30528152 368.83334291 1.01986980452e-05 278.0 369.0 378134.0
1300328 512.403320193 512.466696858 0.00102339020561 512.0 512.0 524800.0
1300329 913.82907021 994.351467252 1.16487162476e-05 914.0 994.0 1018770.0
1300329 502.92729795 498.711129069 0.00102180980767 503.0 499.0 511479.0
1300329 512.343455672 512.144097924 0.000995745679527 512.0 512.0 524800.0
1300330 512.772978663 512.499459386 0.000955042013567 513.0 512.0 524801.0
1300330 502.491783023 498.721119285 0.00100300791249 502.0 499.0 511478.0
1300331 512.75186646 512.7276932 0.00101160213557 513.0 513.0 525825.0
1300331 75.6123813391 123.010692716 2.55860059061e-05 76.0 123.0 126028.0
1300331 502.351484656 498.741051316 0.000995165278027 502.0 499.0 511478.0
1300332 919.95971024 611.420879245 1.10735094269e-06 920.0 611.0 626584.0
1300332 502.098271728 498.289596438 0.000973455845531 502.0 498.0 510454.0
1300332 864.637567401 170.060705304 3.01976859303e-06 865.0 170.0 174945.0
1300332 521.291587472 22.8885208368 8.68484028466e-06 521.0 23.0 24073.0
1300332 512.251290679 512.604668975 0.000996288588054 512.0 513.0 525824.0
1300333 951.271965623 943.613438487 2.52423745405e-05 951.0 944.0 967607.0
1300333 426.963752627 187.478671432 1.04591815704e-05 427.0 187.0 191915.0
1300333 512.967736125 512.337314487 0.00102708731301 513.0 512.0 524801.0
1300333 502.567471385 498.35648644 0.000977982078465 503.0 498.0 510455.0
1300334 502.251118541 498.925837636 0.000986144461299 502.0 499.0 511478.0
1300334 512.709914088 512.107827067 0.00101869793868 513.0 512.0 524801.0
1300335 512.226683497 512.286303878 0.000958340523254 512.0 512.0 524800.0
1300335 502.836089492 498.509655356 0.00100125834317 503.0 499.0 511479.0
1300336 373.678977132 104.362718463 4.31349545821e-05 374.0 104.0 106870.0
1300336 512.769082427 512.268994212 0.00101851516878 513.0 512.0 524801.0
1300336 502.681194901 498.717573524 0.0010028387677 503.0 499.0 511479.0
1300337 502.473577619 498.500813365 0.00102511925848 502.0 499.0 511478.0
1300337 512.197144866 512.222461581 0.000978999427959 512.0 512.0 524800.0
1300338 272.32462275 913.026056409 5.99239861487e-06 272.0 913.0 935184.0
1300338 710.31770885 191.11109364 3.37572165897e-05 710.0 191.0 196294.0
1300338 512.580620646 512.874187827 0.00100023523606 513.0 513.0 525825.0
1300338 502.118994355 498.976669431 0.000989246145278 502.0 499.0 511478.0
1300339 512.492083192 512.329621434 0.0010376675811 512.0 512.0 524800.0
1300339 502.61825335 498.426160932 0.000968087524975 503.0 498.0 510455.0
1300340 502.617632031 498.543736577 0.000991626718924 503.0 499.0 511479.0
1300340 512.987455726 512.274372458 0.00101919976595 513.0 512.0 524801.0
1300340 642.999825597 730.891370893 4.17493147803e-06 643.0 731.0 749187.0
1300341 502.018033624 498.623699546 0.000981206758427 502.0 499.0 511478.0
1300341 284.352984786 299.50538528 1.42046797424e-06 284.0 300.0 307484.0
1300341 512.846850514 512.395560145 0.000971563025152 513.0 512.0 524801.0
