k x y F u v cell
866880 514.863874793 511.373602509 0.000607549316381 515.0 511.0 523779.0
866880 506.531455159 517.64988029 0.000534688321598 507.0 518.0 530939.0
866880 510.723778844 514.442342162 0.00107159331632 511.0 514.0 526847.0
866881 513.839383006 511.443707824 0.000550221620627 514.0 511.0 523778.0
866881 507.277923226 518.934830308 0.00048063732696 507.0 519.0 531963.0
866881 510.684315801 514.898499131 0.0011084628822 511.0 515.0 527871.0
866881 737.447627425 270.899992108 6.36458210973e-05 737.0 271.0 278241.0
866882 514.684789062 511.64045155 0.000545982696445 515.0 512.0 524803.0
866882 561.389279962 726.414379239 2.41392061566e-05 561.0 726.0 743985.0
866882 506.007774472 518.905709386 0.000500703035205 506.0 519.0 531962.0
866882 42.3805311918 154.768361926 9.27603964557e-05 42.0 155.0 158762.0
866882 510.640430331 514.733268857 0.00111115281771 511.0 515.0 527871.0
866883 506.0784477 518.947811484 0.000516159958246 506.0 519.0 531962.0
866883 552.675236821 769.077923894 1.11496171208e-05 553.0 769.0 788009.0
866883 510.456177592 514.559121251 0.00116230616909 510.0 515.0 527870.0
866883 513.631436944 510.49446094 0.000543240203021 514.0 510.0 522754.0
866884 513.464439273 511.140746951 0.000573883679718 513.0 511.0 523777.0
866884 510.379975677 514.540311694 0.00105979280668 510.0 515.0 527870.0
866884 507.194698215 517.945829511 0.00054472921913 507.0 518.0 530939.0
866884 542.106124997 936.284990191 1.68066403703e-05 542.0 936.0 959006.0
866885 514.695155501 510.283445477 0.000360267606014 515.0 510.0 522755.0
866885 507.043928742 517.685402513 0.000430801523564 507.0 518.0 530939.0
866885 510.35052073 514.632264972 0.00128387418154 510.0 515.0 527870.0
866886 507.336390615 518.99164021 0.000362181062573 507.0 519.0 531963.0
866886 513.722936034 511.097987294 0.000521018417082 514.0 511.0 523778.0
866886 510.409197688 514.765375257 0.00120764972709 510.0 515.0 527870.0
866887 506.201984286 518.7577914 0.000531983196992 506.0 519.0 531962.0
