k x y F u v cell
1059520 512.12210381 512.391524673 0.00103760940864 512.0 512.0 524800.0
1059520 510.771436095 522.620371461 0.00102185261569 511.0 523.0 536063.0
1059521 512.470106244 512.672075391 0.00101502380364 512.0 513.0 525824.0
1059521 510.84033072 522.819660068 0.00101494383455 511.0 523.0 536063.0
1059522 510.938480496 522.836434722 0.00104187574835 511.0 523.0 536063.0
1059522 512.91321218 512.527083755 0.00103646179313 513.0 513.0 525825.0
1059522 444.748268962 130.388433576 1.68480397512e-05 445.0 130.0 133565.0
1059523 510.842454314 522.886360526 0.0010288140449 511.0 523.0 536063.0
1059523 512.032108665 512.278967261 0.00104881687946 512.0 512.0 524800.0
1059523 206.998224854 424.929692388 6.46185345784e-06 207.0 425.0 435407.0
1059524 510.089651704 522.105453372 0.00100024539195 510.0 522.0 535038.0
1059524 512.001727223 512.062005162 0.000996862066126 512.0 512.0 524800.0
1059525 510.61773026 522.80507648 0.00105179984573 511.0 523.0 536063.0
1059525 512.138618588 512.181587338 0.00102780826611 512.0 512.0 524800.0
1059526 512.08018887 512.121461749 0.00102951018142 512.0 512.0 524800.0
1059526 510.899634719 522.198224425 0.00108631803859 511.0 522.0 535039.0
1059527 510.779319882 522.986008525 0.00102371807683 511.0 523.0 536063.0
1059527 512.303994298 512.965334535 0.00100599258943 512.0 513.0 525824.0
1059528 578.221295714 97.5167850256 1.58775700214e-05 578.0 98.0 100930.0
1059528 510.626866937 522.484521031 0.00102813227149 511.0 522.0 535039.0
1059528 512.531699061 512.324489474 0.00105349957785 513.0 512.0 524801.0
1059529 512.178431153 512.377764583 0.00107972690927 512.0 512.0 524800.0
1059529 510.501886249 522.47725594 0.00105330298067 511.0 522.0 535039.0
1059530 510.575196147 522.384285092 0.00107116956583 511.0 522.0 535039.0
1059530 789.20999229 246.494728684 1.38304530112e-05 789.0 246.0 252693.0
1059530 512.044241786 512.051895738 0.000986778492615 512.0 512.0 524800.0
1059531 510.825002313 522.870608211 0.0009904206314 511.0 523.0 536063.0
1059531 512.378542066 512.086156011 0.000941120520517 512.0 512.0 524800.0
1059532 512.23747766 512.005468249 0.00102929130191 512.0 512.0 524800.0
1059532 388.521152616 982.612978101 4.12376321839e-06 389.0 983.0 1006981.0
1059532 510.733528972 522.968137622 0.00102318077845 511.0 523.0 536063.0
1059532 934.683509469 405.890628457 2.86007051866e-06 935.0 406.0 416679.0
1059533 695.591521144 703.184696078 2.0529012215e-05 696.0 703.0 720568.0
1059533 47.9961212873 607.119317412 3.7523030012e-05 48.0 607.0 621616.0
1059533 510.725927472 522.96312654 0.00101609809419 511.0 523.0 536063.0
1059533 512.343549848 512.625405192 0.00103841117255 512.0 513.0 525824.0
1059534 510.626818776 522.758836627 0.000995007780557 511.0 523.0 536063.0
1059534 765.296304107 485.265814185 8.08454189271e-06 765.0 485.0 497405.0
1059534 512.355489135 512.195213437 0.00104440364922 512.0 512.0 524800.0
1059535 339.601373076 994.000468135 3.52930043771e-05 340.0 994.0 1018196.0
1059535 510.908737063 522.501016974 0.00103065160719 511.0 523.0 536063.0
1059535 512.208229661 512.217654824 0.00102442143963 512.0 512.0 524800.0
1059536 510.164995313 522.906138778 0.00102789484385 510.0 523.0 536062.0
1059536 512.144989848 512.551119208 0.00108386643294 512.0 513.0 525824.0
1059536 418.734265208 16.6996830702 6.44227951416e-06 419.0 17.0 17827.0
1059537 510.683974147 522.946566701 0.00098792404033 511.0 523.0 536063.0
1059537 512.025056243 512.832300067 0.000990858838801 512.0 513.0 525824.0
1059538 739.873525739 511.505451322 2.05239531782e-05 740.0 512.0 525028.0
1059538 512.328276753 512.705143332 0.00103688692677 512.0 513.0 525824.0
1059538 510.54354322 522.913192391 0.00103686625928 511.0 523.0 536063.0
1059539 512.039219499 512.281318545 0.00101637599253 512.0 512.0 524800.0
1059539 847.379285693 502.186861634 2.15010062403e-06 847.0 502.0 514895.0
1059539 510.318596244 522.827483296 0.00101250934726 510.0 523.0 536062.0
1059540 788.868124604 565.731558681 4.85880398445e-06 789.0 566.0 580373.0
1059540 512.694187284 512.337496161 0.00103376739218 513.0 512.0 524801.0
1059540 510.746305108 522.939472795 0.00100859466875 511.0 523.0 536063.0
