k x y F u v cell
168560 512.396902204 512.164471507 0.00189494893569 512.0 512.0 524800.0
168560 836.509317517 328.867128253 6.93852896877e-05 837.0 329.0 337733.0
168561 512.37560761 512.957970262 0.00198735568614 512.0 513.0 525824.0
168561 941.290261865 38.1075612307 1.00304630462e-05 941.0 38.0 39853.0
168562 512.91376698 512.338618159 0.00198419357241 513.0 512.0 524801.0
168562 683.908447385 62.1871103048 6.61923101079e-07 684.0 62.0 64172.0
168562 915.854938626 478.149709582 1.49415632089e-05 916.0 478.0 490388.0
168563 512.541592479 512.433294415 0.00197388312794 513.0 512.0 524801.0
168564 512.336478591 512.09811008 0.00201672999955 512.0 512.0 524800.0
168565 512.933872342 512.272049308 0.00202225490329 513.0 512.0 524801.0
168566 71.178076148 811.673214793 1.08375662967e-05 71.0 812.0 831559.0
168566 498.330106139 810.386560559 2.69055447175e-05 498.0 810.0 829938.0
168566 512.480365872 512.560264468 0.00203812467803 512.0 513.0 525824.0
168567 512.299002528 512.165376544 0.00202040097205 512.0 512.0 524800.0
168568 512.459926009 512.954627156 0.00203231641851 512.0 513.0 525824.0
168568 698.679974675 559.91247046 3.62921496444e-05 699.0 560.0 574139.0
168569 820.908625245 791.026856542 3.08405759853e-05 821.0 791.0 810805.0
168569 512.409533143 512.549013257 0.00195172543278 512.0 513.0 525824.0
168569 18.7961300611 161.739174008 4.20468996321e-05 19.0 162.0 165907.0
168570 222.420146346 412.508715987 1.55316837724e-05 222.0 413.0 423134.0
168570 512.073643565 512.404996037 0.00195944935462 512.0 512.0 524800.0
168571 512.13060081 512.025557876 0.00201712607125 512.0 512.0 524800.0
168571 441.343973756 361.170378089 2.66163925633e-05 441.0 361.0 370105.0
168571 756.795250297 916.658754706 3.78842294621e-05 757.0 917.0 939765.0
168572 882.075895905 95.0173357725 2.40753992267e-05 882.0 95.0 98162.0
168572 832.542575717 175.348511338 3.06399203278e-06 833.0 175.0 180033.0
168572 512.303341269 512.382344127 0.00198322114491 512.0 512.0 524800.0
168573 226.025603652 860.368878722 7.05437143085e-06 226.0 860.0 880866.0
168573 440.085261941 22.6502336264 2.88774650321e-05 440.0 23.0 23992.0
168573 512.98810637 512.68629086 0.00202076499059 513.0 513.0 525825.0
168573 227.578348041 782.735476375 7.76163674371e-06 228.0 783.0 802020.0
168574 304.246005416 887.50131619 6.30382205229e-06 304.0 888.0 909616.0
168574 512.068666816 512.566302419 0.00194430207175 512.0 513.0 525824.0
168575 375.212149501 202.897736192 1.00112432792e-06 375.0 203.0 208247.0
168575 66.4495049715 95.8450986147 1.58205455718e-07 66.0 96.0 98370.0
168575 276.737965703 749.128434062 3.889391051e-05 277.0 749.0 767253.0
168575 512.307918429 512.900376439 0.00199144220289 512.0 513.0 525824.0
168575 144.50243175 527.297269225 2.35481701387e-05 145.0 527.0 539793.0
168576 512.65880239 512.572104335 0.00204743059698 513.0 513.0 525825.0
168576 0.50298345089 954.004317403 0.000146771149093 1.0 954.0 976897.0
