k x y F u v cell
517720 512.006143451 512.406710505 0.0010113821671 512.0 512.0 524800.0
517720 520.830998778 502.399645925 0.00101703789725 521.0 502.0 514569.0
517721 512.553811193 512.660018563 0.00100164319104 513.0 513.0 525825.0
517721 520.873117566 502.423091292 0.00103045650106 521.0 502.0 514569.0
517722 512.567841649 512.8228544 0.00100558450981 513.0 513.0 525825.0
517722 520.639249682 502.107019305 0.00100688689828 521.0 502.0 514569.0
517722 197.497211576 17.5881394148 1.68015360457e-05 197.0 18.0 18629.0
517723 512.175445437 512.680274606 0.00101515178121 512.0 513.0 525824.0
517723 520.94377315 502.039328456 0.00103050305416 521.0 502.0 514569.0
517724 775.284861684 342.163731933 4.41627301567e-05 775.0 342.0 350983.0
517724 520.198811889 502.648911834 0.000992921495747 520.0 503.0 515592.0
517724 512.126370788 512.991363168 0.00102905319912 512.0 513.0 525824.0
517725 512.030161738 512.62637341 0.00101215396196 512.0 513.0 525824.0
517725 473.20688808 609.280583501 1.83558112189e-05 473.0 609.0 624089.0
517725 520.758580804 502.063480496 0.00105554734945 521.0 502.0 514569.0
517726 520.220004916 502.987778068 0.00102608374896 520.0 503.0 515592.0
517726 54.7985192537 577.257373929 5.01683663442e-05 55.0 577.0 590903.0
517726 512.07436049 512.989312768 0.00101545501025 512.0 513.0 525824.0
517727 322.641762137 384.526159883 2.08695383073e-05 323.0 385.0 394563.0
517727 512.299758315 512.863863349 0.00103503282648 512.0 513.0 525824.0
517727 520.430696368 502.65373385 0.00103584650658 520.0 503.0 515592.0
517728 896.542461514 240.476698041 3.15793532487e-06 897.0 240.0 246657.0
517728 422.972437739 275.86587584 9.32534621017e-07 423.0 276.0 283047.0
517728 520.242215037 502.07044065 0.000982026727629 520.0 502.0 514568.0
517728 512.174908757 512.80785358 0.00105832417175 512.0 513.0 525824.0
517728 685.67320025 285.81344974 3.66805082522e-06 686.0 286.0 293550.0
517729 512.274295688 512.871887565 0.00102665943333 512.0 513.0 525824.0
517729 520.742058158 502.003307939 0.001043072505 521.0 502.0 514569.0
517730 520.770393252 502.094061017 0.00105124533452 521.0 502.0 514569.0
517730 512.738611579 512.826255202 0.000983685561083 513.0 513.0 525825.0
517730 264.816849351 590.007922292 2.69169307164e-05 265.0 590.0 604425.0
517731 512.201326251 512.623423457 0.00101423980782 512.0 513.0 525824.0
517731 520.670276761 502.540226579 0.000965047721969 521.0 503.0 515593.0
517731 142.12596643 447.949302077 9.83709949372e-06 142.0 448.0 458894.0
517732 512.575661778 512.610999227 0.00104338396961 513.0 513.0 525825.0
517732 520.582780242 502.013898015 0.000993048208148 521.0 502.0 514569.0
517733 520.675907731 502.575866818 0.00100636170021 521.0 503.0 515593.0
517733 512.477960944 512.738441586 0.00103904479397 512.0 513.0 525824.0
517734 179.083898664 275.406585336 4.49763382369e-05 179.0 275.0 281779.0
517734 520.751845717 502.167420506 0.00102598017892 521.0 502.0 514569.0
517734 567.244141221 779.151105046 4.88097694936e-06 567.0 779.0 798263.0
517734 512.195791841 512.775756955 0.000969104742591 512.0 513.0 525824.0
517735 512.819980979 512.921203732 0.00100645979828 513.0 513.0 525825.0
517735 68.3589128256 223.980353236 1.42610252939e-05 68.0 224.0 229444.0
517735 520.875228763 502.731706738 0.0010471523221 521.0 503.0 515593.0
517736 520.905882239 502.023436189 0.000981663872553 521.0 502.0 514569.0
517736 512.573556066 512.954100966 0.000962501564652 513.0 513.0 525825.0
517736 485.030340075 874.497660756 1.41554395316e-05 485.0 874.0 895461.0
517737 748.980169654 3.06556808949 1.453574261e-05 749.0 3.0 3821.0
517737 512.405937552 512.732277274 0.00100345402569 512.0 513.0 525824.0
517737 663.759969115 943.560879827 5.40141119701e-05 664.0 944.0 967320.0
517737 520.755884528 502.616421342 0.000964296202076 521.0 503.0 515593.0
517738 26.3200563192 157.028524518 3.43724584761e-05 26.0 157.0 160794.0
517738 512.373961091 512.733242393 0.000987350375876 512.0 513.0 525824.0
517738 520.576357484 502.348433614 0.00102468969907 521.0 502.0 514569.0
517738 246.40237987 49.8454288244 1.59305938731e-05 246.0 50.0 51446.0
517739 512.157482028 512.769277215 0.00106447512328 512.0 513.0 525824.0
517739 520.536878467 502.380087733 0.0010483941615 521.0 502.0 514569.0
517740 520.865188003 502.260466933 0.000995644125915 521.0 502.0 514569.0
517740 512.561686635 512.996250749 0.00104318427346 513.0 513.0 525825.0
517740 576.059441447 775.155525327 4.2030753987e-06 576.0 775.0 794176.0
517741 520.433068156 502.511352658 0.00104144564194 520.0 503.0 515592.0
517741 512.048190475 512.764668107 0.00105604970572 512.0 513.0 525824.0
517742 512.171302199 512.916515946 0.000998833734016 512.0 513.0 525824.0
517742 520.273651242 502.640133977 0.00101948240063 520.0 503.0 515592.0
517742 573.863198876 399.585208058 3.73904181488e-06 574.0 400.0 410174.0
517743 512.283333182 512.749462008 0.00105478488531 512.0 513.0 525824.0
517743 520.425029397 502.678574204 0.00108607434425 520.0 503.0 515592.0
517743 331.485983729 435.102796674 1.21013271433e-05 331.0 435.0 445771.0
517744 520.940022111 502.415259719 0.00100627866383 521.0 502.0 514569.0
517744 2.37250244617 801.763526082 1.72319414319e-05 2.0 802.0 821250.0
517744 512.015737414 512.464912057 0.001047813606 512.0 512.0 524800.0
517745 512.073835731 512.706364036 0.000989474747043 512.0 513.0 525824.0
517745 520.372044921 502.432996392 0.00108819667047 520.0 502.0 514568.0
517746 512.111998439 512.518437743 0.00102188789919 512.0 513.0 525824.0
517746 520.52273643 502.047059178 0.00100592995083 521.0 502.0 514569.0
517746 483.659443021 151.601050019 4.76823331557e-05 484.0 152.0 156132.0
517747 520.840146899 502.421786427 0.00104004636988 521.0 502.0 514569.0
517747 299.73393023 860.451881051 4.92831812334e-05 300.0 860.0 880940.0
517747 512.620991588 512.866496444 0.00102352295469 513.0 513.0 525825.0
517748 520.787518382 502.004289985 0.00102315426025 521.0 502.0 514569.0
517748 512.375688434 512.357756734 0.00105770339828 512.0 512.0 524800.0
517749 520.928703666 502.025920987 0.0010056785808 521.0 502.0 514569.0
517749 630.499236465 871.656522393 3.47479850755e-05 630.0 872.0 893558.0
517749 64.2540081739 48.3901313543 1.56021442838e-05 64.0 48.0 49216.0
517749 512.546414018 512.062435269 0.000968011339174 513.0 512.0 524801.0
517750 512.217942119 512.905703425 0.000978272173187 512.0 513.0 525824.0
517750 379.970782638 505.49119103 6.5611182477e-05 380.0 505.0 517500.0
517750 520.471235871 502.901793361 0.00097616388056 520.0 503.0 515592.0
517751 520.743555903 502.53226912 0.00106699283841 521.0 503.0 515593.0
517751 512.456849456 512.55622685 0.00101930730884 512.0 513.0 525824.0
517752 520.58328259 502.489432931 0.0010558275674 521.0 502.0 514569.0
517752 512.365098119 512.619047761 0.00107912357643 512.0 513.0 525824.0
517752 804.88893497 1022.0005945 1.2272409356e-05 805.0 1022.0 1047333.0
517753 512.722484231 512.666329026 0.00104891303025 513.0 513.0 525825.0
517753 72.7067173719 461.053844571 2.99297768566e-07 73.0 461.0 472137.0
517753 520.785521865 502.290027738 0.0010060605595 521.0 502.0 514569.0
517754 580.274781585 71.6007145643 1.38424015234e-05 580.0 72.0 74308.0
517754 512.44284761 512.470614314 0.00104741037794 512.0 512.0 524800.0
517754 520.596305966 502.168822169 0.000992368703494 521.0 502.0 514569.0
517755 520.76553452 502.491514802 0.00106106398185 521.0 502.0 514569.0
517755 701.267405868 296.952154994 3.52046085108e-06 701.0 297.0 304829.0
517755 512.389846444 512.555940747 0.00100577699739 512.0 513.0 525824.0
517755 30.6775106192 138.499030471 1.55243298984e-05 31.0 138.0 141343.0
517756 512.391106725 512.412211776 0.00103975359284 512.0 512.0 524800.0
517756 520.994496465 502.028402925 0.00102401224611 521.0 502.0 514569.0
517757 520.989946961 502.374648452 0.000987926214695 521.0 502.0 514569.0
517757 512.183957458 512.525516152 0.00108151411097 512.0 513.0 525824.0
517757 522.076147437 4.65431511402 1.26061487311e-05 522.0 5.0 5642.0
517757 986.654698253 200.906250119 8.93053526647e-05 987.0 201.0 206811.0
517758 512.044852614 512.698216319 0.000978171938118 512.0 513.0 525824.0
517758 520.335452199 502.637498021 0.00107031804331 520.0 503.0 515592.0
517759 512.272342801 512.687094092 0.000998815281804 512.0 513.0 525824.0
517759 520.526146531 502.408834815 0.00100762135824 521.0 502.0 514569.0
517760 397.392962098 15.7712744474 1.31036132226e-06 397.0 16.0 16781.0
517760 512.182705998 512.505195498 0.00102921341995 512.0 513.0 525824.0
517760 520.612830043 502.000465512 0.000995994048147 521.0 502.0 514569.0
517760 781.144129157 955.470600486 2.76598370599e-06 781.0 955.0 978701.0
517761 512.848339438 512.72458899 0.000993503919402 513.0 513.0 525825.0
517761 520.874395728 502.443007588 0.00104402620609 521.0 502.0 514569.0
517762 512.725770116 512.137592912 0.00105388734671 513.0 512.0 524801.0
517762 345.818653703 389.836695313 1.21211252946e-05 346.0 390.0 399706.0
517762 520.886683345 502.043281913 0.00103081177993 521.0 502.0 514569.0
517762 739.012722611 718.110108733 8.49405938649e-06 739.0 718.0 735971.0
517762 779.701269746 938.126008153 2.2292142299e-05 780.0 938.0 961292.0
517763 512.013759017 512.046542525 0.00101711394177 512.0 512.0 524800.0
517763 416.768399358 33.5450412035 3.83410625148e-05 417.0 34.0 35233.0
517763 520.61424315 502.033106923 0.00102379887072 521.0 502.0 514569.0
517763 267.083189845 641.419538856 4.06309668137e-06 267.0 641.0 656651.0
517763 359.863610387 129.327798963 1.20040605059e-05 360.0 129.0 132456.0
517764 520.553796172 502.723458171 0.00102565608235 521.0 503.0 515593.0
517764 512.137252927 512.724199414 0.00102712533137 512.0 513.0 525824.0
517764 1008.84644568 970.596927047 2.33293222759e-05 1009.0 971.0 995313.0
517765 341.692500949 599.791480899 7.44060959947e-06 342.0 600.0 614742.0
517765 512.195690274 512.684725165 0.00101693923813 512.0 513.0 525824.0
517765 521.729835153 135.564888597 6.39555801992e-06 522.0 136.0 139786.0
517765 520.280678391 502.609405875 0.000961683417868 520.0 503.0 515592.0
517766 512.047375321 512.664802432 0.00103666841048 512.0 513.0 525824.0
517766 520.420430303 502.173448205 0.0010215282203 520.0 502.0 514568.0
