k x y F u v cell
264880 511.837758899 513.728597045 0.000759021121764 512.0 514.0 526848.0
264880 513.374980569 504.404139161 0.000417804517579 513.0 504.0 516609.0
264880 514.914562821 508.624032855 0.000967018598055 515.0 509.0 521731.0
264881 513.303911805 505.032732606 0.000598593554817 513.0 505.0 517633.0
264881 514.809342742 509.308992743 0.000950067896077 515.0 509.0 521731.0
264881 511.652611852 513.564228415 0.000643142340906 512.0 514.0 526848.0
264882 513.253910184 505.037743211 0.000632525373855 513.0 505.0 517633.0
264882 510.377284646 513.248489738 0.000558908565762 510.0 513.0 525822.0
264882 514.983212113 509.242325664 0.000909260636117 515.0 509.0 521731.0
264883 510.303490758 514.850350499 0.000485692751163 510.0 515.0 527870.0
264883 569.505723357 1.47235047817 1.09641456809e-05 570.0 1.0 1594.0
264883 218.663567424 364.714355826 5.94298485796e-06 219.0 365.0 373979.0
264883 512.147784829 505.071950555 0.000565219258351 512.0 505.0 517632.0
264883 514.718350053 509.824594378 0.00112071421608 515.0 510.0 522755.0
264884 632.979879737 59.9604293108 1.54391690129e-06 633.0 60.0 62073.0
264884 511.551718116 513.935743451 0.000628642126879 512.0 514.0 526848.0
264884 514.75582397 509.384854674 0.000912286926352 515.0 509.0 521731.0
264884 513.383806586 504.359278798 0.000587325657301 513.0 504.0 516609.0
264885 511.251943231 513.980408788 0.000623756227243 511.0 514.0 526847.0
264885 514.454084039 509.176671624 0.00090342083867 514.0 509.0 521730.0
264885 513.049354434 505.054823279 0.000616765751058 513.0 505.0 517633.0
264886 513.471716285 505.581128955 0.000589209718038 513.0 506.0 518657.0
264886 511.583238482 513.997885585 0.000591960878702 512.0 514.0 526848.0
264886 514.790645003 509.78315413 0.00094389853667 515.0 510.0 522755.0
264887 513.038796544 504.228087306 0.000591587256709 513.0 504.0 516609.0
264887 510.039318681 513.609354854 0.000633753259347 510.0 514.0 526846.0
264887 514.121826053 509.508315921 0.000995610102984 514.0 510.0 522754.0
264887 516.901800752 374.39911902 1.98411671595e-05 517.0 374.0 383493.0
264887 766.787445903 300.030835509 1.07833830192e-05 767.0 300.0 307967.0
264887 969.451829314 675.36373961 7.60748587843e-06 969.0 675.0 692169.0
264888 514.899421096 509.518539548 0.00104058003443 515.0 510.0 522755.0
264888 510.535616994 513.659783721 0.000527899288366 511.0 514.0 526847.0
264888 857.253435731 550.46430099 6.07726242186e-06 857.0 550.0 564057.0
264888 513.4856745 504.24205029 0.000545764393172 513.0 504.0 516609.0
264889 512.043403029 505.255568862 0.000591181943505 512.0 505.0 517632.0
264889 514.648896813 509.388904691 0.000924625665257 515.0 509.0 521731.0
264889 511.177465558 513.566987634 0.000625055833417 511.0 514.0 526847.0
264889 741.787191033 917.652583718 5.13643319706e-05 742.0 918.0 940774.0
264890 510.53067553 514.716107488 0.000489618932245 511.0 515.0 527871.0
264890 514.960022569 509.277526975 0.00118799853494 515.0 509.0 521731.0
264890 512.023222089 504.13383019 0.000548377949278 512.0 504.0 516608.0
