k x y F u v cell
686280 731.981293797 232.525503993 7.33481760995e-05 732.0 233.0 239324.0
686280 512.849282861 512.355947137 0.00196107855322 513.0 512.0 524801.0
686280 402.819967151 295.612685323 3.40379724061e-06 403.0 296.0 303507.0
686281 928.523070216 738.135102153 6.84866357218e-06 929.0 738.0 756641.0
686281 512.159052014 512.327580333 0.00202272941425 512.0 512.0 524800.0
686282 437.206549764 869.720354438 8.14061623596e-06 437.0 870.0 891317.0
686282 512.79332006 512.947468162 0.00198604504163 513.0 513.0 525825.0
686283 512.646555305 512.478418708 0.0019602620045 513.0 512.0 524801.0
686284 512.222898602 512.805818439 0.0020138065624 512.0 513.0 525824.0
686284 218.917784572 397.582151532 7.43247909248e-06 219.0 398.0 407771.0
686285 712.689442992 573.619728208 1.03859275409e-05 713.0 574.0 588489.0
686285 96.1737092733 31.7662690878 1.69111749427e-05 96.0 32.0 32864.0
686285 512.470354199 512.727650046 0.0020037894931 512.0 513.0 525824.0
686286 512.059506059 512.225056291 0.00199452086274 512.0 512.0 524800.0
686286 27.6442018747 669.679518104 1.60960755964e-05 28.0 670.0 686108.0
686287 426.238389611 647.458624482 9.4421214853e-06 426.0 647.0 662954.0
686287 691.538286328 339.619734406 3.09831902439e-05 692.0 340.0 348852.0
686287 673.055576682 634.824858546 4.03448920136e-06 673.0 635.0 650913.0
686287 700.137068629 862.342868447 3.56993384826e-05 700.0 862.0 883388.0
686287 512.115950942 512.194102168 0.00199826772433 512.0 512.0 524800.0
686288 512.874367595 512.642934918 0.00202466385726 513.0 513.0 525825.0
686288 592.391415715 53.0811222792 4.70831713134e-06 592.0 53.0 54864.0
686289 26.8531421423 800.111964583 4.35729116368e-05 27.0 800.0 819227.0
686289 526.95551908 899.087195039 7.39794259858e-06 527.0 899.0 921103.0
686289 512.250444531 512.661340117 0.00197442726614 512.0 513.0 525824.0
686290 387.716555476 924.054020762 2.98012885308e-05 388.0 924.0 946564.0
686290 512.786529183 512.686353087 0.00195179806783 513.0 513.0 525825.0
686290 687.160706401 652.464484334 1.67105047789e-06 687.0 652.0 668335.0
686291 512.695762038 512.709230065 0.00203067602074 513.0 513.0 525825.0
686292 502.131825328 58.050886035 5.08289364504e-05 502.0 58.0 59894.0
686292 512.753384948 512.519229531 0.00197672036463 513.0 513.0 525825.0
686293 5.10998642445 743.316450715 2.63756587118e-06 5.0 743.0 760837.0
686293 512.265839219 512.507741809 0.00195104032847 512.0 513.0 525824.0
686293 855.948187709 237.390435338 6.30401228965e-05 856.0 237.0 243544.0
686293 126.723705888 607.240909457 4.8787506316e-06 127.0 607.0 621695.0
686294 512.608698726 512.819647908 0.00197137457848 513.0 513.0 525825.0
686295 512.353610396 512.898841262 0.00200718686373 512.0 513.0 525824.0
686295 1014.44139087 119.672204375 7.78014632912e-06 1014.0 120.0 123894.0
686296 512.766065478 512.52917397 0.00199770483797 513.0 513.0 525825.0
686296 374.539279819 1015.88402069 2.18621799881e-05 375.0 1016.0 1040759.0
686297 512.769652009 512.500197291 0.001935581405 513.0 513.0 525825.0
686298 512.477784514 512.505751491 0.00201399510442 512.0 513.0 525824.0
686298 197.425102592 356.775804639 4.19915707226e-06 197.0 357.0 365765.0
686299 792.049847245 90.5397213697 1.17209121624e-06 792.0 91.0 93976.0
686299 512.231441379 512.151300073 0.00200289101244 512.0 512.0 524800.0
686300 512.828520417 512.892656922 0.00195538140054 513.0 513.0 525825.0
686301 512.408796191 512.704672456 0.00196935128429 512.0 513.0 525824.0
686302 670.678471684 490.22922194 3.16167997064e-06 671.0 490.0 502431.0
686302 152.770653129 351.709260821 1.53700064052e-05 153.0 352.0 360601.0
686302 158.341656566 348.156499982 5.59184503273e-05 158.0 348.0 356510.0
686302 161.471682191 492.802451253 1.35147485757e-06 161.0 493.0 504993.0
686302 512.257152677 512.262773156 0.00201299817211 512.0 512.0 524800.0
686303 767.987344146 376.027818561 1.59005423021e-05 768.0 376.0 385792.0
686303 512.256942391 512.926599145 0.00199260490696 512.0 513.0 525824.0
686304 512.366600633 512.021368146 0.00197817079572 512.0 512.0 524800.0
686304 285.848037362 20.4947601557 3.30578118302e-05 286.0 20.0 20766.0
686305 828.826798797 1019.84743679 2.39452957051e-05 829.0 1020.0 1045309.0
686305 819.24209702 357.787362456 7.92963483756e-06 819.0 358.0 367411.0
686305 394.711871743 69.6972922087 5.11155285387e-06 395.0 70.0 72075.0
686305 512.656093955 512.667198062 0.00205861607415 513.0 513.0 525825.0
686306 512.265497327 512.257864118 0.0020223964766 512.0 512.0 524800.0
686307 512.465282798 512.503458381 0.00201879853796 512.0 513.0 525824.0
686308 132.715436816 671.972609162 2.63384466603e-05 133.0 672.0 688261.0
686308 512.864771962 512.937175393 0.00202730890078 513.0 513.0 525825.0
686309 512.884864211 512.899424195 0.00199070181137 513.0 513.0 525825.0
686310 386.864530444 163.070285201 3.80986003416e-05 387.0 163.0 167299.0
686310 512.875251889 512.44250977 0.00197795889767 513.0 512.0 524801.0
686311 512.889283538 512.13698113 0.00200100710619 513.0 512.0 524801.0
686312 786.784368396 902.105054975 2.90313321128e-05 787.0 902.0 924435.0
686312 512.670050979 512.247213244 0.00201388193655 513.0 512.0 524801.0
686313 512.736770272 512.832889438 0.00200904678068 513.0 513.0 525825.0
686314 512.481585383 512.829486012 0.001964282991 512.0 513.0 525824.0
686314 632.418240428 899.928358197 6.69456068255e-06 632.0 900.0 922232.0
686315 512.22361958 512.86947453 0.00206947704665 512.0 513.0 525824.0
686316 758.050519347 685.023067594 1.08843610011e-05 758.0 685.0 702198.0
686316 512.368789315 512.757540822 0.00203724641317 512.0 513.0 525824.0
686316 315.060985684 707.261288285 7.75598311433e-06 315.0 707.0 724283.0
686317 74.3325971365 513.251983285 9.24475650456e-06 74.0 513.0 525386.0
686317 512.730756164 512.182946801 0.00198919543235 513.0 512.0 524801.0
686317 458.147573352 108.549544692 3.29828878324e-06 458.0 109.0 112074.0
686318 719.708106637 332.06525147 2.70813131779e-05 720.0 332.0 340688.0
686318 512.950594783 512.437560916 0.00197231659257 513.0 512.0 524801.0
686318 958.550864577 639.709390998 3.49547629217e-05 959.0 640.0 656319.0
686318 317.426372409 802.312074542 0.000101458759753 317.0 802.0 821565.0
686319 512.041132092 512.603828311 0.00202189063425 512.0 513.0 525824.0
686319 394.426065564 43.048206687 2.37043322051e-05 394.0 43.0 44426.0
686320 512.992410302 512.438594937 0.00199602609951 513.0 512.0 524801.0
686321 900.691853404 999.915466666 1.43352159589e-05 901.0 1000.0 1024901.0
686321 512.55795157 512.496041656 0.00205595674784 513.0 512.0 524801.0
686322 512.246318221 512.990428805 0.00202036289194 512.0 513.0 525824.0
686323 512.192124009 512.166105866 0.00195360245921 512.0 512.0 524800.0
686323 82.4160636663 574.476547122 3.14265346278e-05 82.0 574.0 587858.0
686323 538.156572938 77.3878811598 1.71894644919e-05 538.0 77.0 79386.0
686323 213.675746083 355.199575543 6.73178177369e-06 214.0 355.0 363734.0
686324 512.248631835 512.07506001 0.00196575671164 512.0 512.0 524800.0
686324 1008.68034708 286.660170913 1.98570934479e-05 1009.0 287.0 294897.0
686325 512.388371587 512.978474975 0.00190853374993 512.0 513.0 525824.0
686326 512.202959657 512.071688294 0.00201781285659 512.0 512.0 524800.0
686327 512.190777421 512.604543328 0.00195584633992 512.0 513.0 525824.0
686328 512.006800294 512.268665671 0.00196945229683 512.0 512.0 524800.0
686329 555.532917619 667.426661611 3.16124474928e-05 556.0 667.0 683564.0
686329 796.400180459 916.729143262 7.2617357687e-06 796.0 917.0 939804.0
686329 512.805475354 512.773499608 0.00199475709645 513.0 513.0 525825.0
686330 512.837758899 512.846399426 0.00203209524003 513.0 513.0 525825.0
686331 493.562764764 333.677422166 8.89829355132e-06 494.0 334.0 342510.0
686331 512.282680154 512.255051494 0.00198991758612 512.0 512.0 524800.0
686332 466.148546576 839.451717019 3.93018487101e-05 466.0 839.0 859602.0
686332 379.135874391 153.756755471 1.45263633162e-05 379.0 154.0 158075.0
686332 630.442972064 68.1004568338 2.63820014286e-05 630.0 68.0 70262.0
686332 512.523914218 512.281714082 0.00200035800132 513.0 512.0 524801.0
686332 918.884704232 210.887110114 8.9397722292e-06 919.0 211.0 216983.0
686333 512.526543975 512.643111587 0.00204075948412 513.0 513.0 525825.0
686334 74.9659689665 553.109088063 2.02211067105e-05 75.0 553.0 566347.0
686334 512.431257606 512.649655938 0.00200758978264 512.0 513.0 525824.0
686335 512.219923139 512.128768563 0.0019574863792 512.0 512.0 524800.0
686336 512.807899117 512.334205031 0.00205982425501 513.0 512.0 524801.0
686337 949.879404902 702.272898555 9.68293978749e-06 950.0 702.0 719798.0
686337 512.297205806 512.392066121 0.00196225258721 512.0 512.0 524800.0
686337 491.437936187 868.597789884 1.0359998848e-05 491.0 869.0 890347.0
686338 92.069237113 277.909020305 5.94436044722e-06 92.0 278.0 284764.0
686338 708.226096749 899.050135493 2.45774518203e-05 708.0 899.0 921284.0
686338 512.488173842 512.998771548 0.00201399837727 512.0 513.0 525824.0
