k x y F u v cell
409360 512.056276202 514.753292203 0.00187637334719 512.0 515.0 527872.0
409360 790.905401111 661.746896386 1.53063543669e-05 791.0 662.0 678679.0
409361 512.373653531 514.467512727 0.00177021967004 512.0 514.0 526848.0
409361 312.667615771 489.981902719 3.92018253568e-05 313.0 490.0 502073.0
409362 512.332415223 514.636757255 0.00190386426942 512.0 515.0 527872.0
409363 512.585271955 514.610956073 0.00185096563249 513.0 515.0 527873.0
409363 136.643936038 567.797043681 5.63679891563e-06 137.0 568.0 581769.0
409364 996.019356132 888.183380008 2.62466122553e-05 996.0 888.0 910308.0
409364 64.1361938715 584.174769282 1.94866457019e-05 64.0 584.0 598080.0
409364 741.700123429 1008.67775953 1.71268631242e-05 742.0 1009.0 1033958.0
409364 512.624705672 514.347798467 0.00189379080754 513.0 514.0 526849.0
409365 512.044963479 507.02611053 3.44927394162e-05 512.0 507.0 519680.0
409365 512.419375539 514.439242244 0.00187709557442 512.0 514.0 526848.0
409366 512.925328374 514.289106965 0.00185631976203 513.0 514.0 526849.0
409366 127.301925063 204.16016233 1.32659597099e-06 127.0 204.0 209023.0
409366 866.95307672 100.455985665 4.39667752627e-05 867.0 100.0 103267.0
409367 512.128421664 514.860093713 0.00183183843857 512.0 515.0 527872.0
409368 512.335241675 514.618635535 0.00178475148141 512.0 515.0 527872.0
409368 515.610985875 517.727611184 3.70109451663e-05 516.0 518.0 530948.0
409369 512.819362044 514.439038873 0.00182035386111 513.0 514.0 526849.0
409370 512.424354434 514.726341128 0.00183704751308 512.0 515.0 527872.0
409370 845.101631045 461.120356679 2.17141708456e-05 845.0 461.0 472909.0
409371 577.258612752 70.8061441183 1.34701334184e-05 577.0 71.0 73281.0
409371 512.923851609 514.475176215 0.00181774274774 513.0 514.0 526849.0
409372 512.644039273 514.53970015 0.00184965685374 513.0 515.0 527873.0
409372 911.656897187 471.792609811 2.73696885332e-05 912.0 472.0 484240.0
409372 372.625429034 357.404298663 3.67125901638e-05 373.0 357.0 365941.0
409373 348.951590896 277.802098632 2.31070432678e-05 349.0 278.0 285021.0
409373 512.564264178 514.875903964 0.00185226287504 513.0 515.0 527873.0
409374 512.702598929 514.044592738 0.00185663139351 513.0 514.0 526849.0
409374 294.474628568 13.3668845892 9.67533446041e-05 294.0 13.0 13606.0
409375 862.799620509 214.513398767 1.5260198734e-05 863.0 215.0 221023.0
409375 540.516091466 864.899626851 5.4032394768e-05 541.0 865.0 886301.0
409375 213.732520461 278.864250064 3.14610146509e-05 214.0 279.0 285910.0
409375 512.15191853 514.634627223 0.00182384239544 512.0 515.0 527872.0
409375 766.295298219 813.197219491 6.24219719334e-05 766.0 813.0 833278.0
409376 403.13971746 717.703418851 6.08262678846e-05 403.0 718.0 735635.0
409376 512.294585824 514.46874702 0.00184743554463 512.0 514.0 526848.0
409376 952.116742015 256.648307681 9.50763932506e-05 952.0 257.0 264120.0
409377 512.718794465 514.138079047 0.00189180694042 513.0 514.0 526849.0
409378 512.699208617 514.024188876 0.00178646277101 513.0 514.0 526849.0
409378 563.655141711 206.674090505 7.27369082946e-07 564.0 207.0 212532.0
409378 834.450784802 336.918948293 6.59176530357e-06 834.0 337.0 345922.0
409379 512.703156829 514.743971229 0.00186022394853 513.0 515.0 527873.0
409379 916.697099328 291.329074979 3.95128049634e-06 917.0 291.0 298901.0
409380 508.597128034 520.376789212 4.87283270678e-05 509.0 520.0 532989.0
409380 789.761954427 632.51434052 3.89128101403e-05 790.0 633.0 648982.0
409380 512.712919116 514.349907756 0.0017646349992 513.0 514.0 526849.0
409380 168.603789926 34.2234789133 2.90239049269e-06 169.0 34.0 34985.0
409381 512.877128005 514.377562642 0.00182676235544 513.0 514.0 526849.0
409381 151.914363265 257.93133533 3.03783747075e-06 152.0 258.0 264344.0
409381 598.861620069 786.089017987 1.36744359233e-05 599.0 786.0 805463.0
409382 402.777493358 991.90194428 2.19288302561e-05 403.0 992.0 1016211.0
409382 213.780364871 1001.71534812 3.98528149205e-05 214.0 1002.0 1026262.0
409382 512.448932528 514.166874051 0.00185373612809 512.0 514.0 526848.0
409383 667.800033212 725.795753121 2.01004825448e-05 668.0 726.0 744092.0
409383 512.833439946 514.597156167 0.00185989352238 513.0 515.0 527873.0
409383 806.147266269 85.6770316362 8.93673505011e-05 806.0 86.0 88870.0
409384 479.855041862 489.814830422 1.46979673154e-05 480.0 490.0 502240.0
409384 512.912638068 514.224214196 0.0018167286345 513.0 514.0 526849.0
409385 512.512881875 514.158428788 0.00184732704734 513.0 514.0 526849.0
409385 361.368992209 304.598039746 3.96218949286e-05 361.0 305.0 312681.0
409386 512.785812259 514.910266995 0.00182396072069 513.0 515.0 527873.0
409386 915.804091334 831.935155511 5.1097296219e-05 916.0 832.0 852884.0
409387 512.222865462 514.091369987 0.00183994796654 512.0 514.0 526848.0
409388 512.14533174 514.282339454 0.00182376040079 512.0 514.0 526848.0
409389 512.231241584 514.135626912 0.00180781531544 512.0 514.0 526848.0
409389 929.011654496 568.159779668 4.27340785974e-06 929.0 568.0 582561.0
409390 791.239768386 628.598106503 9.87809474136e-06 791.0 629.0 644887.0
409390 512.641808629 514.255960822 0.00188149008081 513.0 514.0 526849.0
409391 276.257894874 934.987832904 5.64708747758e-06 276.0 935.0 957716.0
409391 512.421133161 514.897836804 0.00185974016117 512.0 515.0 527872.0
409391 905.691108108 102.198366761 1.86156781519e-05 906.0 102.0 105354.0
409392 655.296394944 795.962916493 4.26486911753e-05 655.0 796.0 815759.0
409392 512.820433736 514.000199914 0.00187566628118 513.0 514.0 526849.0
409393 512.801645637 514.480406404 0.00183118440054 513.0 514.0 526849.0
409394 792.632961631 919.126784682 2.6620459731e-05 793.0 919.0 941849.0
409394 512.540809751 514.353289247 0.00184939775959 513.0 514.0 526849.0
409394 104.416078687 1005.82473648 6.1077843874e-05 104.0 1006.0 1030248.0
409394 368.724880099 437.362534881 1.2704927445e-05 369.0 437.0 447857.0
409395 512.941466689 514.122871518 0.00180165687656 513.0 514.0 526849.0
409396 512.725863576 514.694022775 0.00191427829948 513.0 515.0 527873.0
409396 181.505013585 795.680136561 7.50503386065e-05 182.0 796.0 815286.0
409397 512.547121406 514.846059203 0.00181051326944 513.0 515.0 527873.0
409398 512.477681279 514.477573037 0.00193833442783 512.0 514.0 526848.0
409399 512.256483912 514.153250575 0.00189278200684 512.0 514.0 526848.0
409399 1017.22147596 520.056952357 3.3493374751e-05 1017.0 520.0 533497.0
409400 231.696846604 88.8207913637 1.79466704999e-05 232.0 89.0 91368.0
409400 511.377815127 115.703935981 8.72578674721e-06 511.0 116.0 119295.0
409400 168.22911489 443.003913283 2.63058051135e-05 168.0 443.0 453800.0
409400 512.806329608 514.938875794 0.00181389259648 513.0 515.0 527873.0
409400 768.5810498 352.609340549 8.18073331457e-06 769.0 353.0 362241.0
409401 1010.68834674 321.162695765 9.49407170452e-07 1011.0 321.0 329715.0
409401 512.06929791 514.340129495 0.00184268687351 512.0 514.0 526848.0
409402 512.583683848 514.276234031 0.00181021431468 513.0 514.0 526849.0
409402 105.146177888 986.054862618 4.70014317797e-07 105.0 986.0 1009769.0
409403 760.434162498 83.8806482553 7.7994725301e-05 760.0 84.0 86776.0
409403 512.588201642 514.296111465 0.0018656852734 513.0 514.0 526849.0
409404 512.540106654 514.813970923 0.00184202042105 513.0 515.0 527873.0
409405 512.037259936 514.640338302 0.00177084974715 512.0 515.0 527872.0
409405 512.390284657 511.002163053 5.2828989919e-05 512.0 511.0 523776.0
409406 783.582288861 562.425186992 1.69539619307e-06 784.0 562.0 576272.0
409406 512.188715816 514.815663695 0.00182529867184 512.0 515.0 527872.0
409407 512.188423991 514.678720355 0.00181074568642 512.0 515.0 527872.0
409408 971.974025607 214.556327224 8.03025557156e-05 972.0 215.0 221132.0
409408 512.110952258 514.534377933 0.00184624751856 512.0 515.0 527872.0
409409 512.187332511 514.730749965 0.00189228381759 512.0 515.0 527872.0
409410 512.194240689 514.607177854 0.00185637895907 512.0 515.0 527872.0
409411 937.844809413 606.131716371 2.93256478584e-05 938.0 606.0 621482.0
409411 724.216215491 132.008681178 1.04274975137e-05 724.0 132.0 135892.0
409411 512.605443358 514.103283525 0.00182769976506 513.0 514.0 526849.0
409412 726.506444812 747.778334498 1.92219197518e-06 727.0 748.0 766679.0
409412 512.183154464 514.728472829 0.00180859867258 512.0 515.0 527872.0
409413 512.035454869 514.987326264 0.00180388423829 512.0 515.0 527872.0
409414 776.372581363 41.3766957521 3.39977901602e-05 776.0 41.0 42760.0
409414 513.643336654 521.891512275 0.000165792465577 514.0 522.0 535042.0
409414 512.464261889 514.506973863 0.00183502214859 512.0 515.0 527872.0
409415 512.203653693 514.415709853 0.0018059214558 512.0 514.0 526848.0
409415 511.547815442 508.316865563 3.39050706517e-05 512.0 508.0 520704.0
409416 512.139472127 514.826088548 0.0018785008864 512.0 515.0 527872.0
409416 369.688577056 847.446436048 3.4823280532e-05 370.0 847.0 867698.0
409417 512.086796641 514.118644357 0.00180319452777 512.0 514.0 526848.0
409418 512.797405362 514.75790894 0.00179417789971 513.0 515.0 527873.0
409418 513.055560708 509.460196376 2.92224187883e-05 513.0 509.0 521729.0
409419 512.858059287 514.989168763 0.00189219707844 513.0 515.0 527873.0
409420 512.756413817 514.729890466 0.00176696637862 513.0 515.0 527873.0
409420 511.573225617 508.61597693 4.21768044884e-05 512.0 509.0 521728.0
409421 639.932695985 276.618513942 6.68315553404e-06 640.0 277.0 284288.0
409421 512.581749082 514.853208661 0.001842617791 513.0 515.0 527873.0
409421 415.092443585 63.343438983 9.50772492767e-06 415.0 63.0 64927.0
409422 512.161325812 514.0287534 0.00182677801184 512.0 514.0 526848.0
409422 517.042616963 1016.4021436 2.49914871854e-05 517.0 1016.0 1040901.0
409422 980.664208293 323.986545444 5.33064508772e-06 981.0 324.0 332757.0
409422 133.073586583 362.161070466 2.39059646371e-05 133.0 362.0 370821.0
409423 512.616224647 514.999910474 0.00188895461582 513.0 515.0 527873.0
409424 512.969794631 514.743791699 0.00190428212101 513.0 515.0 527873.0
409425 52.0790661573 541.909968257 6.06237859053e-05 52.0 542.0 555060.0
409425 69.6553114653 214.640831351 5.84208773301e-05 70.0 215.0 220230.0
409425 512.818862319 514.235265613 0.0018127816333 513.0 514.0 526849.0
409425 169.991094708 1023.02027285 1.44700809105e-05 170.0 1023.0 1047722.0
409426 56.3254400492 442.968826413 3.49379098873e-06 56.0 443.0 453688.0
409426 512.455284715 514.095550418 0.00183940843199 512.0 514.0 526848.0
409427 512.455363393 514.86097753 0.00180193577881 512.0 515.0 527872.0
409427 517.775440097 508.688037276 4.65800476402e-05 518.0 509.0 521734.0
409428 141.749304175 340.701054931 2.88107797244e-05 142.0 341.0 349326.0
409428 512.731034636 514.639416099 0.0018548282754 513.0 515.0 527873.0
409429 200.67318666 1021.48329604 2.03714717387e-05 201.0 1021.0 1045705.0
409429 492.591860652 954.521834254 2.49247453004e-05 493.0 955.0 978413.0
409429 408.894748569 219.680637717 2.885871883e-06 409.0 220.0 225689.0
409429 512.460332274 514.745395541 0.00184163937534 512.0 515.0 527872.0
