k x y F u v cell
1252160 506.604742885 524.08269155 0.000954177318797 507.0 524.0 537083.0
1252160 512.584835649 512.041579127 0.000987211048635 513.0 512.0 524801.0
1252161 506.945888162 524.829066634 0.000990119874531 507.0 525.0 538107.0
1252161 989.223977447 500.472791791 3.38848102792e-05 989.0 500.0 512989.0
1252161 512.011395335 512.382378697 0.000986274442156 512.0 512.0 524800.0
1252162 512.324682355 512.124497294 0.00102171199664 512.0 512.0 524800.0
1252162 506.384085774 524.201255918 0.00104574592272 506.0 524.0 537082.0
1252163 512.231397271 512.033664584 0.00101744687125 512.0 512.0 524800.0
1252163 506.349264264 524.268901944 0.0010236931733 506.0 524.0 537082.0
1252163 1014.25546634 771.61237824 1.84874902051e-07 1014.0 772.0 791542.0
1252164 512.266402125 512.909817815 0.000995773915244 512.0 513.0 525824.0
1252164 506.319940209 524.930731177 0.00102402280269 506.0 525.0 538106.0
1252164 1014.97359788 399.000920415 1.28751741927e-05 1015.0 399.0 409591.0
1252165 506.323523879 524.811705947 0.00102624172371 506.0 525.0 538106.0
1252165 512.911549687 512.715695262 0.00101521737089 513.0 513.0 525825.0
1252165 260.541035533 546.531195045 6.23798722833e-06 261.0 547.0 560389.0
1252166 77.2299290895 406.750994802 1.53726610185e-06 77.0 407.0 416845.0
1252166 63.6281906366 670.249419808 5.57999351276e-06 64.0 670.0 686144.0
1252166 506.833589435 524.610548139 0.000970661855213 507.0 525.0 538107.0
1252166 512.790914178 512.299962401 0.00100218195851 513.0 512.0 524801.0
1252167 328.200609088 181.14787662 2.99313765236e-06 328.0 181.0 185672.0
1252167 347.644419074 995.36603725 3.3412439721e-05 348.0 995.0 1019228.0
1252167 506.916761041 524.994471431 0.00100777042152 507.0 525.0 538107.0
1252167 2.3028203249 980.080320239 1.0265560979e-05 2.0 980.0 1003522.0
1252167 512.730623126 512.987831712 0.000970128054451 513.0 513.0 525825.0
1252168 512.304421782 512.075412154 0.000986131691676 512.0 512.0 524800.0
1252168 506.863330722 524.456868291 0.00104040419129 507.0 524.0 537083.0
1252168 213.64991653 1.03376853466 1.95013324165e-05 214.0 1.0 1238.0
1252169 506.477980018 524.573848605 0.00102275111864 506.0 525.0 538106.0
1252169 512.05717051 512.503215194 0.00101263256659 512.0 513.0 525824.0
1252170 512.511341453 512.233829141 0.000941976396037 513.0 512.0 524801.0
1252170 506.883934617 524.525426984 0.00104071923761 507.0 525.0 538107.0
1252171 722.719220281 617.879670978 6.9635059881e-06 723.0 618.0 633555.0
1252171 506.688827634 524.899768949 0.00100705752235 507.0 525.0 538107.0
1252171 512.415223241 512.311560988 0.00102849318632 512.0 512.0 524800.0
1252172 506.202707648 524.978670955 0.00103000419761 506.0 525.0 538106.0
1252172 5.49313437939 904.759943843 8.02755328087e-05 5.0 905.0 926725.0
1252172 2.1797722578 322.279804349 4.09482070057e-05 2.0 322.0 329730.0
1252172 512.293351054 512.391523719 0.00100922301325 512.0 512.0 524800.0
1252173 512.22655642 512.381855845 0.00102814827933 512.0 512.0 524800.0
1252173 506.93287456 524.989672303 0.00100616137895 507.0 525.0 538107.0
1252174 512.051660657 512.541965127 0.00103092592016 512.0 513.0 525824.0
1252174 246.639400363 215.894777179 9.60939752458e-06 247.0 216.0 221431.0
1252174 506.145483136 524.871248126 0.000995834079575 506.0 525.0 538106.0
1252175 183.036658406 726.513828874 3.7857462528e-05 183.0 727.0 744631.0
1252175 1007.04607403 251.858581185 5.23392115114e-06 1007.0 252.0 259055.0
1252175 512.758197427 512.136734605 0.00106017344778 513.0 512.0 524801.0
1252175 506.999343276 524.195628047 0.00100925569132 507.0 524.0 537083.0
1252176 506.833740354 524.736452937 0.00100380365314 507.0 525.0 538107.0
1252176 512.470965028 512.356675267 0.00101281964791 512.0 512.0 524800.0
1252177 512.369774461 512.539528251 0.000988157140493 512.0 513.0 525824.0
1252177 506.651059031 524.714221835 0.00100994584919 507.0 525.0 538107.0
1252177 668.877734303 954.040153861 1.73474101101e-06 669.0 954.0 977565.0
1252178 512.00208652 512.485405564 0.00102138260104 512.0 512.0 524800.0
1252178 506.865594029 524.633529782 0.00101284895403 507.0 525.0 538107.0
1252179 506.887712836 524.59567678 0.000995617918898 507.0 525.0 538107.0
1252179 260.043657184 960.335855126 7.09029715418e-05 260.0 960.0 983300.0
1252179 512.315579295 512.136965632 0.000986560255689 512.0 512.0 524800.0
1252180 512.056319594 512.055369735 0.001013052701 512.0 512.0 524800.0
1252180 506.306283116 524.734637141 0.000976463973178 506.0 525.0 538106.0
1252181 512.678640485 512.285898328 0.000972920620461 513.0 512.0 524801.0
1252181 231.676864505 610.84920609 3.02322018794e-05 232.0 611.0 625896.0
1252181 803.71338284 1012.96554577 1.49217697028e-05 804.0 1013.0 1038116.0
1252181 506.72066772 524.7711097 0.00104000215701 507.0 525.0 538107.0
1252182 512.426564097 512.296546578 0.000954948763492 512.0 512.0 524800.0
1252182 506.925480247 524.638140321 0.000935186157963 507.0 525.0 538107.0
1252183 512.114598632 512.235817313 0.000984762535403 512.0 512.0 524800.0
1252183 506.293125987 524.957593799 0.000996754214055 506.0 525.0 538106.0
1252184 341.84548676 441.649195552 3.73887681194e-05 342.0 442.0 452950.0
1252184 506.972627759 524.458201528 0.0009711833926 507.0 524.0 537083.0
1252184 512.48967731 512.228788018 0.000998100388751 512.0 512.0 524800.0
1252185 512.191415191 512.094285607 0.00100498712484 512.0 512.0 524800.0
1252185 506.907426953 524.333934188 0.00103058387648 507.0 524.0 537083.0
1252186 512.152654529 512.699727654 0.00102287279233 512.0 513.0 525824.0
1252186 506.197279572 524.729230046 0.00102421105814 506.0 525.0 538106.0
1252187 512.328291297 512.055185676 0.000982000034652 512.0 512.0 524800.0
1252187 555.959306121 724.84169066 4.72101751523e-05 556.0 725.0 742956.0
1252187 506.753625274 524.459780097 0.0010366282338 507.0 524.0 537083.0
1252187 708.31971848 972.096374154 1.60289080305e-05 708.0 972.0 996036.0
1252188 506.717855334 524.973959804 0.00101965902464 507.0 525.0 538107.0
1252188 512.143717647 512.918160796 0.00102310772233 512.0 513.0 525824.0
1252189 287.373031974 52.1783279181 7.40198032669e-06 287.0 52.0 53535.0
1252189 506.566511273 524.355923295 0.00105222888088 507.0 524.0 537083.0
1252189 512.418436646 512.339645028 0.00102715993427 512.0 512.0 524800.0
1252189 979.336082578 524.026433825 2.42813300304e-05 979.0 524.0 537555.0
1252190 512.147546649 512.326759219 0.0010130673053 512.0 512.0 524800.0
1252190 280.583381057 520.388862491 4.49288663515e-06 281.0 520.0 532761.0
1252190 506.180424333 524.631092906 0.00100932279542 506.0 525.0 538106.0
1252191 512.782819867 512.240494132 0.00104364443296 513.0 512.0 524801.0
1252191 506.899275899 524.764985681 0.000995860917299 507.0 525.0 538107.0
1252192 512.663591743 512.652976155 0.00103952633134 513.0 513.0 525825.0
1252192 506.80663383 524.919921756 0.000990582433198 507.0 525.0 538107.0
1252192 826.842118144 673.42849195 7.05524475914e-06 827.0 673.0 689979.0
1252192 518.104297996 827.529736876 3.20891569571e-05 518.0 828.0 848390.0
1252193 512.152108788 512.680692554 0.0010095696389 512.0 513.0 525824.0
1252193 367.324945569 273.770586133 1.37438008605e-05 367.0 274.0 280943.0
1252193 506.962064385 524.773428082 0.000979316982763 507.0 525.0 538107.0
1252194 512.135434508 512.593178868 0.00104000187667 512.0 513.0 525824.0
1252194 506.416774392 524.621240497 0.00101950996315 506.0 525.0 538106.0
1252194 789.209831119 859.971047282 1.23722380687e-05 789.0 860.0 881429.0
1252194 1003.69181859 669.434717298 2.95601626932e-05 1004.0 669.0 686060.0
1252194 591.855304837 892.258227706 1.44682242023e-05 592.0 892.0 914000.0
1252195 512.288623214 512.179427743 0.000985586949096 512.0 512.0 524800.0
1252195 506.873674989 524.466367841 0.000989386094638 507.0 524.0 537083.0
1252196 512.202070594 512.811968684 0.000994340859662 512.0 513.0 525824.0
1252196 506.268828988 524.833742738 0.000998558408437 506.0 525.0 538106.0
1252196 330.904681087 1002.02389729 1.93519793093e-07 331.0 1002.0 1026379.0
1252197 512.250631452 512.343008399 0.00100123854765 512.0 512.0 524800.0
1252197 1011.74285734 78.2888349295 1.07407309066e-05 1012.0 78.0 80884.0
1252197 506.823408961 524.694376111 0.00103791890073 507.0 525.0 538107.0
1252198 506.840071082 524.206731677 0.0010107809114 507.0 524.0 537083.0
1252198 512.256096005 512.016758561 0.000996385499322 512.0 512.0 524800.0
1252199 512.111907601 512.459642768 0.00102156455337 512.0 512.0 524800.0
1252199 506.583294511 524.863258481 0.000998636416444 507.0 525.0 538107.0
1252200 506.842309356 524.450197577 0.000977198746444 507.0 524.0 537083.0
1252200 937.119656205 675.745082736 2.45777429966e-06 937.0 676.0 693161.0
1252200 512.094024539 512.221852899 0.00104098670249 512.0 512.0 524800.0
1252201 506.855977416 524.209961772 0.00103655712601 507.0 524.0 537083.0
1252201 4.33240091801 21.0217176676 9.17747728046e-06 4.0 21.0 21508.0
1252201 798.800456405 16.9084461927 1.755285418e-05 799.0 17.0 18207.0
1252201 512.472566724 512.007738948 0.0010028560357 512.0 512.0 524800.0
1252202 355.911221623 847.705102563 8.4647123187e-06 356.0 848.0 868708.0
1252202 506.586800456 524.934819102 0.00103880917267 507.0 525.0 538107.0
1252202 512.269101262 512.018186212 0.00101303550702 512.0 512.0 524800.0
1252202 106.940321326 190.157635808 5.24253909078e-07 107.0 190.0 194667.0
1252203 506.612976909 524.610791087 0.000990485038765 507.0 525.0 538107.0
1252203 512.344628215 512.335718989 0.00102260176488 512.0 512.0 524800.0
1252203 654.123633981 230.349658847 1.21652290562e-05 654.0 230.0 236174.0
1252204 512.749022126 512.466862559 0.000979638585628 513.0 512.0 524801.0
1252204 506.978304744 524.804034829 0.00101308888184 507.0 525.0 538107.0
1252204 38.5274842978 410.657811522 4.9636759779e-05 39.0 411.0 420903.0
1252205 406.503528476 792.161841989 2.98841895516e-05 407.0 792.0 811415.0
1252205 512.55932796 512.534042001 0.00101518264661 513.0 513.0 525825.0
1252205 506.572875857 524.77510035 0.00101518644633 507.0 525.0 538107.0
1252206 506.798102975 524.944448829 0.00103266464123 507.0 525.0 538107.0
1252206 823.937152743 1000.11889613 7.4722724529e-06 824.0 1000.0 1024824.0
1252206 805.001527905 637.522421718 2.87260728578e-06 805.0 638.0 654117.0
1252206 512.117916703 512.849287391 0.00102901315221 512.0 513.0 525824.0
1252207 506.982344985 524.835909486 0.000986844991044 507.0 525.0 538107.0
1252207 512.788809896 512.326369882 0.000996934896307 513.0 512.0 524801.0
1252208 506.978678823 524.56339252 0.00102956142136 507.0 525.0 538107.0
1252208 376.303314328 100.347071052 1.8260468087e-05 376.0 100.0 102776.0
1252208 512.978252769 512.24747026 0.000970417176321 513.0 512.0 524801.0
1252209 512.281927466 512.613838315 0.000991111332892 512.0 513.0 525824.0
1252209 506.874484658 524.71959269 0.00102179576018 507.0 525.0 538107.0
1252210 512.261239648 512.250868201 0.000995595959782 512.0 512.0 524800.0
1252210 506.810345054 524.99898088 0.0010409726404 507.0 525.0 538107.0
1252211 512.005573869 512.210757375 0.000971537731393 512.0 512.0 524800.0
1252211 506.137305379 524.55113852 0.000970434561909 506.0 525.0 538106.0
1252212 806.709506154 648.849651456 6.90846815184e-06 807.0 649.0 665383.0
1252212 147.071908832 262.497369885 8.4763168806e-06 147.0 262.0 268435.0
1252212 506.739260793 524.40117085 0.000986245733667 507.0 524.0 537083.0
1252212 512.318282485 512.24888885 0.00105226976621 512.0 512.0 524800.0
1252213 512.430210948 512.336891532 0.00100880303179 512.0 512.0 524800.0
1252213 506.846934915 524.915459275 0.00100532068866 507.0 525.0 538107.0
1252214 512.08064878 512.107406974 0.000984939506708 512.0 512.0 524800.0
1252214 506.835823655 524.784408689 0.00107030991209 507.0 525.0 538107.0
1252214 72.982506156 210.762657762 3.87670030072e-05 73.0 211.0 216137.0
1252215 506.568834424 524.998435855 0.000978257967724 507.0 525.0 538107.0
1252215 512.178504825 512.857078671 0.00108938068645 512.0 513.0 525824.0
1252215 652.729597211 762.458759665 2.08958060028e-06 653.0 762.0 780941.0
1252216 506.400424361 524.396941304 0.000969744157697 506.0 524.0 537082.0
1252216 512.064275146 512.039194703 0.0010378723936 512.0 512.0 524800.0
1252216 903.716345429 939.271043181 1.67601889078e-05 904.0 939.0 962440.0
1252217 512.490616441 512.04559958 0.000995207182961 512.0 512.0 524800.0
1252217 506.730283856 524.329445243 0.00104821022573 507.0 524.0 537083.0
1252218 512.439130902 512.495407939 0.00101940107939 512.0 512.0 524800.0
1252218 213.244895101 792.338342547 2.90002579169e-05 213.0 792.0 811221.0
1252218 506.256029248 524.581550479 0.00100827769143 506.0 525.0 538106.0
1252219 846.976944089 593.887993932 4.30784727473e-05 847.0 594.0 609103.0
1252219 506.597250342 524.484029651 0.0010103028806 507.0 524.0 537083.0
1252219 512.537863135 512.358893275 0.00100912469967 513.0 512.0 524801.0
1252220 506.687444806 524.417042851 0.000982429869857 507.0 524.0 537083.0
1252220 512.279820085 512.389411807 0.000984266995655 512.0 512.0 524800.0
1252221 512.912422061 512.378896594 0.00101591030157 513.0 512.0 524801.0
1252221 585.034186959 66.7423990965 6.46886725099e-06 585.0 67.0 69193.0
1252221 506.270795941 524.704722047 0.000985957875609 506.0 525.0 538106.0
1252222 100.023444295 846.04753387 1.45868824423e-05 100.0 846.0 866404.0
1252222 565.770254016 478.108527303 3.12861220354e-06 566.0 478.0 490038.0
1252222 506.634177327 524.525318503 0.00100307967193 507.0 525.0 538107.0
1252222 512.595816016 512.16786468 0.000996144367296 513.0 512.0 524801.0
1252223 512.485464454 512.572374463 0.00105099843084 512.0 513.0 525824.0
1252223 506.754422069 524.817623258 0.00100114823221 507.0 525.0 538107.0
1252224 512.422118783 512.168624759 0.00101578141779 512.0 512.0 524800.0
1252224 506.775955558 524.434036613 0.000978168785353 507.0 524.0 537083.0
1252225 102.274811864 68.8350394964 9.3766997943e-06 102.0 69.0 70758.0
1252225 512.426555514 512.271383405 0.00099492075784 512.0 512.0 524800.0
1252225 682.689184785 107.980231166 1.4785074242e-05 683.0 108.0 111275.0
1252225 506.600933194 524.51029861 0.00105517919852 507.0 525.0 538107.0
1252226 512.263382554 512.655943274 0.000963707627133 512.0 513.0 525824.0
1252226 549.370283484 773.12615931 2.96904468199e-05 549.0 773.0 792101.0
1252226 506.867051959 524.949162364 0.00100761057343 507.0 525.0 538107.0
1252226 634.738117337 831.135253787 6.44764186955e-07 635.0 831.0 851579.0
1252227 859.054668546 290.327688813 5.55912495958e-07 859.0 290.0 297819.0
1252227 512.797003865 512.189240575 0.00106020127754 513.0 512.0 524801.0
1252227 506.732326388 524.925175309 0.00101051887548 507.0 525.0 538107.0
1252228 889.630059838 162.300381541 6.49416491695e-05 890.0 162.0 166778.0
