k x y F u v cell
1047480 513.537327409 511.003867269 0.00193668249471 514.0 511.0 523778.0
1047480 42.4874135256 711.87652719 4.1404139783e-05 42.0 712.0 729130.0
1047481 513.760626435 511.923286557 0.0018803284886 514.0 512.0 524802.0
1047482 513.197209239 511.255251765 0.00203583066911 513.0 511.0 523777.0
1047482 933.698877454 125.541754842 9.31102169848e-05 934.0 126.0 129958.0
1047483 513.501347423 511.844138265 0.00191555343476 514.0 512.0 524802.0
1047483 894.390114903 320.521065593 2.18092486497e-06 894.0 321.0 329598.0
1047484 513.171254992 511.167150855 0.00194578972905 513.0 511.0 523777.0
1047485 513.892404199 511.061652303 0.00195614371495 514.0 511.0 523778.0
1047486 10.5852366686 512.289274573 4.6448691403e-05 11.0 512.0 524299.0
1047486 513.010827422 511.945043921 0.00194807113451 513.0 512.0 524801.0
1047487 513.161435723 511.772704482 0.00192569175357 513.0 512.0 524801.0
1047488 513.9478966 511.96227324 0.00188800369382 514.0 512.0 524802.0
1047489 513.9759835 511.194910884 0.00197105483722 514.0 511.0 523778.0
1047489 671.439695001 421.133564353 1.19699879972e-05 671.0 421.0 431775.0
1047490 863.197731376 921.570735097 5.25601100849e-06 863.0 922.0 944991.0
1047490 363.305115581 991.575431705 4.17389577616e-05 363.0 992.0 1016171.0
1047490 513.599321485 511.859936118 0.00198244477077 514.0 512.0 524802.0
1047490 154.446904302 576.315668941 4.44547681227e-05 154.0 576.0 589978.0
1047491 806.263748765 65.517293334 3.06544956992e-06 806.0 66.0 68390.0
1047491 1014.14572489 622.702225804 1.53909737029e-06 1014.0 623.0 638966.0
1047491 513.280453563 511.006300092 0.00195096595235 513.0 511.0 523777.0
1047492 513.183897853 511.845978379 0.00192164046161 513.0 512.0 524801.0
1047493 1014.79237664 921.178433299 2.78642514105e-06 1015.0 921.0 944119.0
1047493 513.010185599 511.497920156 0.00203823087938 513.0 511.0 523777.0
1047494 842.647069573 550.257740617 2.59056367186e-05 843.0 550.0 564043.0
1047494 513.133413672 511.46213448 0.00195114557115 513.0 511.0 523777.0
1047495 13.9855438471 1011.07666624 7.80658774375e-06 14.0 1011.0 1035278.0
1047495 513.793803811 511.928285003 0.00189177963395 514.0 512.0 524802.0
1047496 139.206050515 19.6937683821 3.45241976265e-05 139.0 20.0 20619.0
1047496 513.848149896 511.104964137 0.00194813694627 514.0 511.0 523778.0
1047497 513.3298949 511.548483491 0.0019807893778 513.0 512.0 524801.0
1047498 803.417869449 349.068258643 7.77450002781e-08 803.0 349.0 358179.0
1047498 637.70657289 155.066623092 2.68625372234e-06 638.0 155.0 159358.0
1047498 513.187373519 511.726576924 0.00195568232819 513.0 512.0 524801.0
1047499 671.998789191 820.461129785 1.70033993531e-05 672.0 820.0 840352.0
1047499 513.727601171 511.86237824 0.00198478885927 514.0 512.0 524802.0
1047500 513.93627584 511.8656708 0.00195150787781 514.0 512.0 524802.0
1047500 529.670309186 141.527914405 6.60835357616e-06 530.0 142.0 145938.0
1047501 513.719011426 511.984904647 0.00194461620075 514.0 512.0 524802.0
1047501 229.492257714 1000.18398583 2.34606295539e-05 229.0 1000.0 1024229.0
1047502 513.180936933 511.818441987 0.00199591706741 513.0 512.0 524801.0
1047503 513.795467019 511.528982282 0.00189181457876 514.0 512.0 524802.0
1047504 665.970458865 1008.12068522 1.95456223986e-05 666.0 1008.0 1032858.0
1047504 513.669409871 511.78771174 0.00197481135256 514.0 512.0 524802.0
1047505 513.195736766 511.651486754 0.00199884058266 513.0 512.0 524801.0
1047506 513.621406674 511.016360879 0.00199488979651 514.0 511.0 523778.0
1047506 253.613182664 942.125379443 5.76607409164e-05 254.0 942.0 964862.0
1047507 513.420853257 511.987717748 0.00191530250171 513.0 512.0 524801.0
1047507 809.554103017 649.948683143 3.04348475095e-05 810.0 650.0 666410.0
1047507 6.68783247471 733.683352828 5.71468995976e-05 7.0 734.0 751623.0
1047507 307.644396424 761.660789371 7.60057401178e-06 308.0 762.0 780596.0
1047507 689.705693603 127.247138143 3.31568338925e-06 690.0 127.0 130738.0
1047508 513.508226037 511.515820622 0.00195947305197 514.0 512.0 524802.0
1047508 553.189987063 550.626770854 1.42365976276e-06 553.0 551.0 564777.0
1047509 513.603002429 511.527794242 0.00190478612204 514.0 512.0 524802.0
1047510 513.359913945 511.853689313 0.00197469615423 513.0 512.0 524801.0
1047510 520.70715487 505.279492974 4.97377831377e-05 521.0 505.0 517641.0
1047511 513.643821836 511.59342134 0.00200348837241 514.0 512.0 524802.0
1047511 672.234337926 56.2342182398 1.11410072075e-05 672.0 56.0 58016.0
1047511 567.600198627 168.525338769 8.36209766377e-06 568.0 169.0 173624.0
1047512 513.945161223 511.685923219 0.00182669480443 514.0 512.0 524802.0
1047512 239.517782331 744.901408553 4.8121886221e-05 240.0 745.0 763120.0
1047513 513.906335473 511.568667531 0.00196629446712 514.0 512.0 524802.0
1047513 1000.45457232 767.480208516 8.19114799165e-06 1000.0 767.0 786408.0
1047514 800.923925757 689.971579432 7.77128956265e-06 801.0 690.0 707361.0
1047514 513.113417506 511.648524165 0.00194381069847 513.0 512.0 524801.0
1047515 170.583318591 211.406039119 1.70298365718e-06 171.0 211.0 216235.0
1047515 513.130767941 511.817572713 0.00188349681525 513.0 512.0 524801.0
1047516 513.4103719 511.599500537 0.00188649302576 513.0 512.0 524801.0
1047516 945.086205125 841.522541404 5.58341475025e-06 945.0 842.0 863153.0
1047516 12.4721139669 992.419996619 1.09390320553e-05 12.0 992.0 1015820.0
1047517 513.721903682 511.522234082 0.00197310357904 514.0 512.0 524802.0
1047517 210.761284232 241.179932714 4.00767828182e-06 211.0 241.0 246995.0
1047517 342.058699489 508.611853957 2.17924579574e-05 342.0 509.0 521558.0
1047518 513.804613948 511.06657517 0.00201332161824 514.0 511.0 523778.0
1047519 513.969894528 511.170764804 0.00190813070038 514.0 511.0 523778.0
1047520 859.087875247 1004.42216861 2.32023240327e-05 859.0 1004.0 1028955.0
1047520 513.109423757 511.582601905 0.00194394307776 513.0 512.0 524801.0
1047521 513.669990897 511.55874598 0.0018808848787 514.0 512.0 524802.0
1047521 642.383428454 438.63000524 2.44668691829e-05 642.0 439.0 450178.0
1047521 514.780475736 507.488819957 5.30151576942e-05 515.0 507.0 519683.0
1047522 513.528238654 511.72639215 0.00200909583162 514.0 512.0 524802.0
1047522 1007.34686625 156.786943078 4.92945273538e-05 1007.0 157.0 161775.0
1047522 435.456515193 373.405071378 3.40317699562e-05 435.0 373.0 382387.0
1047523 870.419633031 81.3205217123 2.71446642801e-05 870.0 81.0 83814.0
1047523 513.481338382 511.737498403 0.00192231567277 513.0 512.0 524801.0
1047524 513.795618176 511.058049798 0.00202754017091 514.0 511.0 523778.0
1047524 14.3367227316 144.039463162 3.7710404918e-06 14.0 144.0 147470.0
