k x y F u v cell
589960 504.551985621 500.820669293 0.00101497214157 505.0 501.0 513529.0
589960 512.830236793 512.452705741 0.000994991003727 513.0 512.0 524801.0
589961 504.374171615 500.670144916 0.000959327361721 504.0 501.0 513528.0
589961 512.5143677 512.175277352 0.00103016394139 513.0 512.0 524801.0
589962 315.529870629 705.455271125 1.0181458758e-07 316.0 705.0 722236.0
589962 504.0812639 500.126857877 0.000972222237107 504.0 500.0 512504.0
589962 512.347776294 512.043380141 0.00108255935496 512.0 512.0 524800.0
589963 943.06487596 68.2675307989 2.41115948809e-05 943.0 68.0 70575.0
589963 504.561082959 500.690312743 0.00103556121843 505.0 501.0 513529.0
589963 512.079049706 512.048082471 0.00103809948202 512.0 512.0 524800.0
589963 814.085306764 153.466921687 2.17409601833e-06 814.0 153.0 157486.0
589963 900.66590488 259.938291669 3.94320842873e-06 901.0 260.0 267141.0
589964 512.8167907 512.022117734 0.00097235557977 513.0 512.0 524801.0
589964 504.334814906 500.329877019 0.00100823507191 504.0 500.0 512504.0
589965 512.001621604 512.206995368 0.000978746818877 512.0 512.0 524800.0
589965 504.044800401 500.658327937 0.00099502388924 504.0 501.0 513528.0
589965 734.448982596 1004.91634023 1.74450489021e-05 734.0 1005.0 1029854.0
589965 59.4701188803 736.738831639 5.03373334618e-06 59.0 737.0 754747.0
589966 512.766566873 512.271282792 0.00104777413771 513.0 512.0 524801.0
589966 504.72678411 500.555893064 0.000999709094347 505.0 501.0 513529.0
589966 405.797716975 109.323507905 5.79711885387e-05 406.0 109.0 112022.0
589967 512.85994637 512.139396071 0.000984674516527 513.0 512.0 524801.0
589967 27.3658961058 247.594580531 1.67822825214e-05 27.0 248.0 253979.0
589967 923.459149003 135.045605302 8.29884597702e-05 923.0 135.0 139163.0
589967 504.775013566 500.714849353 0.0010208616957 505.0 501.0 513529.0
589968 512.817695975 512.18663156 0.000962809649909 513.0 512.0 524801.0
589968 504.315801024 500.279345393 0.001006271045 504.0 500.0 512504.0
589969 869.290029645 355.232161164 2.15509889572e-06 869.0 355.0 364389.0
589969 512.283385873 512.144203782 0.0010248258754 512.0 512.0 524800.0
589969 879.808857083 642.309916139 5.67244597602e-06 880.0 642.0 658288.0
