5.700000000000000000e+01,2.000000000000000000e+00,1.024431500272553741e+01,2.892161928875434640e+01
5.800000000000000000e+01,2.000000000000000000e+00,1.114195891824887497e+01,2.297228061067369254e+01
5.900000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.200000000000000000e+01,3.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
6.300000000000000000e+01,2.000000000000000000e+00,1.625365071636223746e+01,2.805102571571092085e+01
6.400000000000000000e+01,2.000000000000000000e+00,1.446628079583673454e+01,-8.321985843155401597e+01
6.500000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.600000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.700000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.900000000000000000e+01,2.000000000000000000e+00,1.448761509278530291e+01,9.251856617502561164e+00
7.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.100000000000000000e+01,2.000000000000000000e+00,1.306079071462887775e+01,-1.932722741953758216e+01
7.200000000000000000e+01,2.000000000000000000e+00,1.105571227366801779e+01,-6.932713581793721858e+01
7.300000000000000000e+01,2.000000000000000000e+00,7.685200562966952198e+00,3.436198525723511210e+01
7.400000000000000000e+01,2.000000000000000000e+00,9.379550585158767717e+00,6.232471475017968743e+01
7.500000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.600000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.700000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.800000000000000000e+01,2.000000000000000000e+00,1.046570189574244303e+01,-8.074045231932852573e+01
7.900000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.100000000000000000e+01,2.000000000000000000e+00,7.670067445209441281e+00,5.514270785362893434e+01
8.200000000000000000e+01,2.000000000000000000e+00,1.885327736215552363e+01,-4.933610984807234701e+01
8.300000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.400000000000000000e+01,2.000000000000000000e+00,1.567224532182586039e+01,6.067792287685671937e+01
8.500000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.600000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.700000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+01,2.000000000000000000e+00,1.487461505541570261e+01,-3.437428956184823647e+01
8.900000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+01,2.000000000000000000e+00,8.812518657659143884e+00,-5.625708185771602388e+01
9.100000000000000000e+01,2.000000000000000000e+00,1.039762832658377434e+01,-5.291338749199706371e+01
9.200000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.300000000000000000e+01,2.000000000000000000e+00,1.567286848870225313e+01,3.783312557537693266e+01
9.400000000000000000e+01,2.000000000000000000e+00,1.358176350286148804e+01,-6.505666892108031618e+01
9.500000000000000000e+01,2.000000000000000000e+00,1.627356499349884800e+01,-6.169824482682164302e+01
9.600000000000000000e+01,2.000000000000000000e+00,8.969931256981858780e+00,4.489178101066023885e+01
9.700000000000000000e+01,2.000000000000000000e+00,1.544142247156490910e+01,-6.833655909534883222e+01
9.800000000000000000e+01,2.000000000000000000e+00,1.702943606911805574e+01,5.364277720153855000e+01
9.900000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
