k x y F u v cell
999320 506.504753709 508.044019103 0.00105660212659 507.0 508.0 520699.0
999320 512.839164853 512.276656985 0.00106016720815 513.0 512.0 524801.0
999321 512.97728622 512.86545527 0.00104790464582 513.0 513.0 525825.0
999321 506.929731965 508.780779004 0.00108857721649 507.0 509.0 521723.0
999322 213.740525126 950.305735707 3.11714775999e-05 214.0 950.0 973014.0
999322 512.477721334 512.956611514 0.00104015963796 512.0 513.0 525824.0
999322 506.39105618 508.007153869 0.00106048107623 506.0 508.0 520698.0
999323 595.017117381 303.39483273 9.90095394853e-06 595.0 303.0 310867.0
999323 506.034336209 508.243359447 0.0010820662266 506.0 508.0 520698.0
999323 815.366646886 1016.57575238 6.02319415148e-06 815.0 1017.0 1042223.0
999323 512.173116565 512.706569552 0.00104556745227 512.0 513.0 525824.0
999324 506.532628417 508.401541829 0.00107612437057 507.0 508.0 520699.0
999324 506.877835393 899.451464295 1.48247796421e-05 507.0 899.0 921083.0
999324 512.861821294 512.65219748 0.00104415310303 513.0 513.0 525825.0
999324 443.070054412 1001.15211713 5.89280309811e-06 443.0 1001.0 1025467.0
999325 512.914610744 512.772554278 0.00109936607367 513.0 513.0 525825.0
999325 675.457697988 180.787402511 4.53390195902e-05 675.0 181.0 186019.0
999325 506.393894553 508.425686717 0.00102571880229 506.0 508.0 520698.0
999326 512.550593495 512.985476375 0.000979886118874 513.0 513.0 525825.0
999326 244.266017318 584.539301515 7.13586028598e-06 244.0 585.0 599284.0
999326 506.082539439 508.652490735 0.00106226403531 506.0 509.0 521722.0
999327 512.431197047 512.715584636 0.00106887956645 512.0 513.0 525824.0
999327 506.296440959 508.532553554 0.00106243358202 506.0 509.0 521722.0
999328 506.174139619 508.119632363 0.00103718332419 506.0 508.0 520698.0
999328 512.79342258 512.946743131 0.00106105552563 513.0 513.0 525825.0
999328 887.393112302 160.568349719 4.50804669936e-05 887.0 161.0 165751.0
999329 389.913303733 850.17585814 3.78956926244e-06 390.0 850.0 870790.0
999329 679.6846596 363.19372499 6.36951760255e-06 680.0 363.0 372392.0
999329 512.939507127 512.448910356 0.00106439949744 513.0 512.0 524801.0
999329 506.102293849 508.37685287 0.00104083918264 506.0 508.0 520698.0
999330 625.627701879 616.592859149 4.63026333824e-06 626.0 617.0 632434.0
999330 506.148621202 508.136733651 0.00100710763224 506.0 508.0 520698.0
999330 512.168221593 512.43195951 0.00112029671106 512.0 512.0 524800.0
999331 308.200683713 427.986750484 3.70891559041e-05 308.0 428.0 438580.0
999331 506.260827899 508.48306334 0.00105377875214 506.0 508.0 520698.0
999331 909.766017318 87.7456177473 1.40318638033e-05 910.0 88.0 91022.0
999331 660.02636683 796.065947652 1.66958862619e-05 660.0 796.0 815764.0
999331 318.067619681 402.168328881 7.95673245695e-07 318.0 402.0 411966.0
999331 512.73692739 512.932307124 0.00105154602497 513.0 513.0 525825.0
999332 506.355177045 508.200623631 0.00107788703526 506.0 508.0 520698.0
999332 512.822347283 512.524359107 0.00101419340284 513.0 513.0 525825.0
999332 963.921404719 889.59675777 2.42594563383e-06 964.0 890.0 912324.0
999333 506.083360076 508.163143516 0.00103843705915 506.0 508.0 520698.0
999333 512.967936873 512.32094872 0.00102419128443 513.0 512.0 524801.0
999334 506.058040023 508.561688542 0.00103207900227 506.0 509.0 521722.0
999334 512.706958413 512.689082265 0.00109035480513 513.0 513.0 525825.0
999335 506.009420991 508.353519797 0.00104863771996 506.0 508.0 520698.0
999335 512.790731549 512.537038207 0.00103905889715 513.0 513.0 525825.0
999335 260.507476449 625.906447291 1.56500698313e-05 261.0 626.0 641285.0
999336 710.039043784 406.585569263 7.59783946343e-06 710.0 407.0 417478.0
999336 512.275873542 512.663923144 0.00103984275664 512.0 513.0 525824.0
999336 506.070655942 508.417841554 0.00106283708349 506.0 508.0 520698.0
999337 512.97787416 512.957963824 0.00103430723308 513.0 513.0 525825.0
999337 506.62977469 508.198629975 0.00105332986723 507.0 508.0 520699.0
999338 513.485683799 507.3486377 5.15493491321e-05 513.0 507.0 519681.0
999338 512.18814528 512.852607369 0.00100058571135 512.0 513.0 525824.0
999338 506.169438243 508.291541457 0.00102801847024 506.0 508.0 520698.0
999339 778.541485429 346.423902869 2.07453357429e-05 779.0 346.0 355083.0
999339 506.559527516 508.564569116 0.00111733171568 507.0 509.0 521723.0
999339 512.612890601 512.673812747 0.00103906414284 513.0 513.0 525825.0
999340 6.05511987209 991.375741124 8.9370463009e-06 6.0 991.0 1014790.0
999340 512.606036067 512.936186671 0.00106686275683 513.0 513.0 525825.0
999340 506.581491828 508.927580476 0.00103538247185 507.0 509.0 521723.0
999341 506.200811028 508.140752912 0.00112515680418 506.0 508.0 520698.0
999341 512.898529887 512.569141507 0.00103519326238 513.0 513.0 525825.0
999342 506.325795054 508.20729959 0.00109015045449 506.0 508.0 520698.0
999342 512.696497798 512.796467185 0.00101163248904 513.0 513.0 525825.0
999343 512.981814742 512.883648753 0.00104722986762 513.0 513.0 525825.0
999343 873.251031995 346.915528417 3.20176903186e-07 873.0 347.0 356201.0
999343 506.949413657 508.660687089 0.00106971141149 507.0 509.0 521723.0
999344 506.015054822 508.516655564 0.00114477044092 506.0 509.0 521722.0
999344 512.219436288 512.651519895 0.00100738828273 512.0 513.0 525824.0
999345 506.683097959 508.779769063 0.00106636528103 507.0 509.0 521723.0
999345 512.695449948 512.966256738 0.00108892247419 513.0 513.0 525825.0
999346 512.307177663 512.498636842 0.00106159885282 512.0 512.0 524800.0
999346 506.069492221 508.256720901 0.00102095787829 506.0 508.0 520698.0
999346 967.253491282 916.433383346 2.43537078942e-06 967.0 916.0 938951.0
999347 275.130822301 132.957635522 3.45108418701e-06 275.0 133.0 136467.0
999347 506.533851266 508.394754767 0.00108951741959 507.0 508.0 520699.0
999347 512.673895001 512.429931998 0.00105117642033 513.0 512.0 524801.0
999348 220.76133287 410.903499007 1.25545878727e-05 221.0 411.0 421085.0
999348 616.914886594 5.92116010189 8.48024640095e-07 617.0 6.0 6761.0
999348 506.296229482 508.120338798 0.00108603689832 506.0 508.0 520698.0
